"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster","geo_km"
"20-TUM","45-BKD",0.44491661959259,3.2421,32.7608,1.3491,34.0444,"Northern","Northern",254.536927271391
"18-BOL","45-BKD",0.430537845632107,3.2934,32.7822,1.3491,34.0444,"Northern","Northern",257.97999263717
"22-OMI","45-BKD",0.469890835187544,3.0113,32.7323,1.3491,34.0444,"Northern","Northern",235.668974739762
"02-GAN","45-BKD",0.511970011611067,3.2521,31.1231,1.3491,34.0444,"Northern","Northern",387.878719655017
"27-OCA","45-BKD",0.450420675409527,2.4272,32.6285,1.3491,34.0444,"Northern","Northern",198.03723786559
"43-OS","45-BKD",0.329599967633416,1.5252,33.497,1.3491,34.0444,"Northern","Northern",63.993628618792
"07-OSG","46-PT",0.507411498521305,3.211,31.7253,1.1488,33.7969,"Northern","Northern",325.264826828667
"18-BOL","46-PT",0.44504303486783,3.2934,32.7822,1.1488,33.7969,"Northern","Northern",264.070343320563
"24-KIL","46-PT",0.457459028868796,2.7403,32.9502,1.1488,33.7969,"Northern","Northern",200.650147047286
"31-ACA","46-PT",0.453494140889863,2.2699,32.5209,1.1488,33.7969,"Northern","Northern",189.031521237234
"21-KT","46-PT",0.511065372684121,3.1709,32.8049,1.1488,33.7969,"Northern","Northern",250.690213556226
"22-OMI","46-PT",0.473476907769997,3.0113,32.7323,1.1488,33.7969,"Northern","Northern",238.771516600602
"43-OS","46-PT",0.253657183077255,1.5252,33.497,1.1488,33.7969,"Northern","Northern",53.568586112844
"26-OG","46-PT",0.413075972213342,2.4384,32.9124,1.1488,33.7969,"Northern","Northern",174.050752333555
"09-ORB","46-PT",0.516612730751345,3.6922,31.7799,1.1488,33.7969,"Northern","Northern",361.218368141656
"36-UGT","46-PT",0.391279886362867,1.9081,33.1602,1.1488,33.7969,"Northern","Northern",110.292226702418
"33-AP","46-PT",0.46650423567062,1.9756,32.5386,1.1488,33.7969,"Northern","Northern",167.561268915008
"25-CHU","46-PT",0.415018275806806,2.6069,32.9379,1.1488,33.7969,"Northern","Northern",188.360484892172
"14-OKS","46-PT",0.446536539355462,3.2599,32.2241,1.1488,33.7969,"Northern","Northern",292.973409715053
"20-TUM","46-PT",0.446991828800358,3.2421,32.7608,1.1488,33.7969,"Northern","Northern",259.96647557045
"10-PAG","46-PT",0.505045652643107,3.3777,31.994,1.1488,33.7969,"Northern","Northern",319.022371651298
"17-LAG","46-PT",0.506499009170356,3.4407,32.8529,1.1488,33.7969,"Northern","Northern",275.892589246088
"08-MY","46-PT",0.492115773018496,3.6828,31.727,1.1488,33.7969,"Northern","Northern",364.090096782229
"27-OCA","46-PT",0.448669823161535,2.4272,32.6285,1.1488,33.7969,"Northern","Northern",192.749282220023
"30-OLE","46-PT",0.421597163206305,2.3555,32.7159,1.1488,33.7969,"Northern","Northern",180.308372063555
"32-APU","46-PT",0.418680057811661,2.0794,32.6762,1.1488,33.7969,"Northern","Northern",162.12034434866
"40-KAG","46-PT",0.40999868845217,1.8025,33.1034,1.1488,33.7969,"Northern","Northern",106.071865793732
"28-AKA","46-PT",0.434191343064526,2.3722,32.6757,1.1488,33.7969,"Northern","Northern",184.688484099072
"15-NGO","46-PT",0.453800795135435,3.6687,32.5914,1.1488,33.7969,"Northern","Northern",310.904877943801
"12-OLO","46-PT",0.499320633766065,3.4016,32.011,1.1488,33.7969,"Northern","Northern",319.917330398207
"19-KTC","46-PT",0.479650257273996,3.2823,32.8232,1.1488,33.7969,"Northern","Northern",261.029064249171
"45-BKD","46-PT",0.310923941795085,1.3491,34.0444,1.1488,33.7969,"Northern","Northern",35.4386390549169
"01-AIN","46-PT",0.483551508733426,3.3044,31.1191,1.1488,33.7969,"Northern","Northern",382.484927308219
"03-DUK","46-PT",0.495922473484711,3.2671,31.1352,1.1488,33.7969,"Northern","Northern",378.494696193529
"44-MK","46-PT",0.2441201839741,1.3471,33.8933,1.1488,33.7969,"Northern","Northern",24.5437219324071
"38-OCU","46-PT",0.421309505061548,1.847,33.1526,1.1488,33.7969,"Northern","Northern",105.742789387291
"37-OT","46-PT",0.378528363777692,1.8767,33.2557,1.1488,33.7969,"Northern","Northern",100.959338678545
"02-GAN","46-PT",0.477154503496477,3.2521,31.1231,1.1488,33.7969,"Northern","Northern",378.514598549427
"38-OCU","47-BK",0.4119460886961,1.847,33.1526,1.0068,33.8574,"Northern","Northern",122.064354103689
"09-ORB","47-BK",0.501818464225769,3.6922,31.7799,1.0068,33.8574,"Northern","Northern",377.819932416499
"18-BOL","47-BK",0.421707247607794,3.2934,32.7822,1.0068,33.8574,"Northern","Northern",281.240128078796
"22-OMI","47-BK",0.45325407063187,3.0113,32.7323,1.0068,33.8574,"Northern","Northern",255.845637381294
"20-TUM","47-BK",0.432996234925638,3.2421,32.7608,1.0068,33.8574,"Northern","Northern",277.12275991122
"40-KAG","47-BK",0.397542754894587,1.8025,33.1034,1.0068,33.8574,"Northern","Northern",122.010616341623
"17-LAG","47-BK",0.498214446448489,3.4407,32.8529,1.0068,33.8574,"Northern","Northern",293.073122750744
"27-OCA","47-BK",0.425119917677011,2.4272,32.6285,1.0068,33.8574,"Northern","Northern",209.040635988956
"08-MY","47-BK",0.481228307592849,3.6828,31.727,1.0068,33.8574,"Northern","Northern",380.62727757233
"01-AIN","47-BK",0.469472745352634,3.3044,31.1191,1.0068,33.8574,"Northern","Northern",397.733722457114
"33-AP","47-BK",0.465184023155234,1.9756,32.5386,1.0068,33.8574,"Northern","Northern",182.121799677214
"15-NGO","47-BK",0.419654282680866,3.6687,32.5914,1.0068,33.8574,"Northern","Northern",328.071807607541
"46-PT","47-BK",0.158220399405216,1.1488,33.7969,1.0068,33.8574,"Northern","Northern",17.1818138142202
"07-OSG","47-BK",0.478490899686836,3.211,31.7253,1.0068,33.8574,"Northern","Northern",341.256055573584
"36-UGT","47-BK",0.378229785674818,1.9081,33.1602,1.0068,33.8574,"Northern","Northern",126.8312076319
"30-OLE","47-BK",0.421742631343967,2.3555,32.7159,1.0068,33.8574,"Northern","Northern",196.655644508156
"28-AKA","47-BK",0.429937638422344,2.3722,32.6757,1.0068,33.8574,"Northern","Northern",200.975678719562
"03-DUK","47-BK",0.488523344479729,3.2671,31.1352,1.0068,33.8574,"Northern","Northern",393.700698273358
"12-OLO","47-BK",0.494762407781254,3.4016,32.011,1.0068,33.8574,"Northern","Northern",336.522313261983
"44-MK","47-BK",0.251419941968143,1.3471,33.8933,1.0068,33.8574,"Northern","Northern",38.0921492031924
"26-OG","47-BK",0.404122790146792,2.4384,32.9124,1.0068,33.8574,"Northern","Northern",190.926720378023
"31-ACA","47-BK",0.446601129289711,2.2699,32.5209,1.0068,33.8574,"Northern","Northern",204.662063495178
"24-KIL","47-BK",0.437298020067184,2.7403,32.9502,1.0068,33.8574,"Northern","Northern",217.773800918396
"21-KT","47-BK",0.481801199609663,3.1709,32.8049,1.0068,33.8574,"Northern","Northern",267.849621769548
"14-OKS","47-BK",0.438106416314992,3.2599,32.2241,1.0068,33.8574,"Northern","Northern",309.702084159226
"43-OS","47-BK",0.247690170208469,1.5252,33.497,1.0068,33.8574,"Northern","Northern",70.2779992656028
"02-GAN","47-BK",0.462548270919438,3.2521,31.1231,1.0068,33.8574,"Northern","Northern",393.675909234553
"10-PAG","47-BK",0.49794848892527,3.3777,31.994,1.0068,33.8574,"Northern","Northern",335.584382978807
"25-CHU","47-BK",0.396498952570254,2.6069,32.9379,1.0068,33.8574,"Northern","Northern",205.410995713606
"37-OT","47-BK",0.381876625592957,1.8767,33.2557,1.0068,33.8574,"Northern","Northern",117.732281863133
"45-BKD","47-BK",0.295119030300911,1.3491,34.0444,1.0068,33.8574,"Northern","Northern",43.4179419197018
"32-APU","47-BK",0.391851344757215,2.0794,32.6762,1.0068,33.8574,"Northern","Northern",177.576451873527
"19-KTC","47-BK",0.46459459937576,3.2823,32.8232,1.0068,33.8574,"Northern","Northern",278.205896374732
"24-KIL","48-BN",0.395582849878548,2.7403,32.9502,0.9355,33.9768,"Northern","Northern",231.106319171018
"25-CHU","48-BN",0.368987410255348,2.6069,32.9379,0.9355,33.9768,"Northern","Northern",219.041666783287
"30-OLE","48-BN",0.378765420048974,2.3555,32.7159,0.9355,33.9768,"Northern","Northern",211.356881682828
"36-UGT","48-BN",0.363296008706419,1.9081,33.1602,0.9355,33.9768,"Northern","Northern",141.352073365586
"09-ORB","48-BN",0.445369447369011,3.6922,31.7799,0.9355,33.9768,"Northern","Northern",392.264398503924
"26-OG","48-BN",0.370050063606299,2.4384,32.9124,0.9355,33.9768,"Northern","Northern",204.979323246098
"47-BK","48-BN",0.217926886267832,1.0068,33.8574,0.9355,33.9768,"Northern","Northern",15.4793955995438
"28-AKA","48-BN",0.396459254567648,2.3722,32.6757,0.9355,33.9768,"Northern","Northern",215.726405584207
"08-MY","48-BN",0.414342232449872,3.6828,31.727,0.9355,33.9768,"Northern","Northern",395.146033182901
"19-KTC","48-BN",0.409814935277126,3.2823,32.8232,0.9355,33.9768,"Northern","Northern",291.058948761496
"33-AP","48-BN",0.428457229457033,1.9756,32.5386,0.9355,33.9768,"Northern","Northern",197.53597986343
"20-TUM","48-BN",0.376620100211489,3.2421,32.7608,0.9355,33.9768,"Northern","Northern",290.219431843326
"02-GAN","48-BN",0.436358639389652,3.2521,31.1231,0.9355,33.9768,"Northern","Northern",408.987477146185
"07-OSG","48-BN",0.417791151014597,3.211,31.7253,0.9355,33.9768,"Northern","Northern",356.219744109353
"17-LAG","48-BN",0.45323674661978,3.4407,32.8529,0.9355,33.9768,"Northern","Northern",305.614783628868
"40-KAG","48-BN",0.36237487945207,1.8025,33.1034,0.9355,33.9768,"Northern","Northern",136.975752563638
"45-BKD","48-BN",0.373540211181687,1.3491,34.0444,0.9355,33.9768,"Northern","Northern",46.6524146979643
"01-AIN","48-BN",0.418368056414548,3.3044,31.1191,0.9355,33.9768,"Northern","Northern",413.020705966511
"27-OCA","48-BN",0.403871399499008,2.4272,32.6285,0.9355,33.9768,"Northern","Northern",223.788555214039
"38-OCU","48-BN",0.391164870580407,1.847,33.1526,0.9355,33.9768,"Northern","Northern",136.779137252677
"21-KT","48-BN",0.40222032603621,3.1709,32.8049,0.9355,33.9768,"Northern","Northern",280.922961128825
"10-PAG","48-BN",0.419826519205567,3.3777,31.994,0.9355,33.9768,"Northern","Northern",350.0758497109
"37-OT","48-BN",0.369966299154824,1.8767,33.2557,0.9355,33.9768,"Northern","Northern",131.974307305682
"31-ACA","48-BN",0.429167723454448,2.2699,32.5209,0.9355,33.9768,"Northern","Northern",219.796494480123
"43-OS","48-BN",0.268524104719007,1.5252,33.497,0.9355,33.9768,"Northern","Northern",84.6208242337421
"18-BOL","48-BN",0.37248572190865,3.2934,32.7822,0.9355,33.9768,"Northern","Northern",294.199889706323
"03-DUK","48-BN",0.451666035173544,3.2671,31.1352,0.9355,33.9768,"Northern","Northern",408.999893934405
"32-APU","48-BN",0.37221474439915,2.0794,32.6762,0.9355,33.9768,"Northern","Northern",192.773752870763
"46-PT","48-BN",0.267034698356116,1.1488,33.7969,0.9355,33.9768,"Northern","Northern",31.0599645804392
"14-OKS","48-BN",0.394878298356217,3.2599,32.2241,0.9355,33.9768,"Northern","Northern",323.980914981363
"44-MK","48-BN",0.362930187825428,1.3471,33.8933,0.9355,33.9768,"Northern","Northern",46.7520675531332
"12-OLO","48-BN",0.438380095192852,3.4016,32.011,0.9355,33.9768,"Northern","Northern",350.963484393435
"15-NGO","48-BN",0.375790686640681,3.6687,32.5914,0.9355,33.9768,"Northern","Northern",341.049443082628
"22-OMI","48-BN",0.396970094172665,3.0113,32.7323,0.9355,33.9768,"Northern","Northern",269.377514723662
"51-MF","52-KR",0.20177779674772,2.272,31.6362,2.2427,32.2397,"Southern","Southern",67.2083700269579
"51-MF","54-MS",0.3803161279087,2.272,31.6362,1.6303,31.691,"Southern","Southern",71.6934180299389
"52-KR","54-MS",0.381746760635168,2.2427,32.2397,1.6303,31.691,"Southern","Southern",91.5096850927445
"54-MS","55-KAF",0.426512370922859,1.6303,31.691,1.5422,32.0406,"Southern","Southern",40.1195337984662
"54-MS","55-KAF",0.426512370922859,1.6303,31.691,1.54172,32.04207,"Southern","Southern",40.2912159910343
"52-KR","55-KAF",0.327777498300374,2.2427,32.2397,1.5422,32.0406,"Southern","Southern",81.0645419881349
"52-KR","55-KAF",0.327777498300374,2.2427,32.2397,1.54172,32.04207,"Southern","Southern",81.0714337226622
"51-MF","55-KAF",0.36846844027174,2.272,31.6362,1.5422,32.0406,"Southern","Southern",92.8676848578797
"51-MF","55-KAF",0.36846844027174,2.272,31.6362,1.54172,32.04207,"Southern","Southern",92.9937406149005
"55-KAF","56-MA",0.549827809540705,1.54172,32.04207,-0.3564,31.9852,"Southern","Southern",211.392550130111
"55-KAF","56-MA",0.549827809540705,1.5422,32.0406,-0.3564,31.9852,"Southern","Southern",211.441124335454
"51-MF","56-MA",0.551957519086369,2.272,31.6362,-0.3564,31.9852,"Southern","Southern",295.15900956588
"54-MS","56-MA",0.587202474472281,1.6303,31.691,-0.3564,31.9852,"Southern","Southern",223.569647717801
"52-KR","56-MA",0.535299997468579,2.2427,32.2397,-0.3564,31.9852,"Southern","Southern",290.713624071371
"51-MF","57-KG",0.540490592323738,2.272,31.6362,-0.2267,32.1083,"Southern","Southern",283.072874202282
"54-MS","57-KG",0.572581569485435,1.6303,31.691,-0.2267,32.1083,"Southern","Southern",211.874270617397
"52-KR","57-KG",0.528786394929361,2.2427,32.2397,-0.2267,32.1083,"Southern","Southern",275.281066037924
"55-KAF","57-KG",0.550996677449278,1.54172,32.04207,-0.2267,32.1083,"Southern","Southern",196.997595594174
"55-KAF","57-KG",0.550996677449278,1.5422,32.0406,-0.2267,32.1083,"Southern","Southern",197.057180656599
"56-MA","57-KG",0.153330429991825,-0.3564,31.9852,-0.2267,32.1083,"Southern","Southern",19.9057494268368
"55-KAF","58-SS",0.532696270872652,1.5422,32.0406,-0.5022,32.1691,"Southern","Southern",228.030592995438
"56-MA","58-SS",0.168086282203743,-0.3564,31.9852,-0.5022,32.1691,"Southern","Southern",26.124512827892
"54-MS","58-SS",0.545244860079206,1.6303,31.691,-0.5022,32.1691,"Southern","Southern",243.280522568976
"51-MF","58-SS",0.523125967891815,2.272,31.6362,-0.5022,32.1691,"Southern","Southern",314.46612999942
"55-KAF","58-SS",0.532696270872652,1.54172,32.04207,-0.5022,32.1691,"Southern","Southern",227.967057706151
"57-KG","58-SS",0.140721299770793,-0.2267,32.1083,-0.5022,32.1691,"Southern","Southern",31.4064488588786
"52-KR","58-SS",0.505996100281426,2.2427,32.2397,-0.5022,32.1691,"Southern","Southern",305.661881351774
"56-MA","59-EB",0.373166468485476,-0.3564,31.9852,0.0823,32.4852,"Southern","Southern",74.0467128121003
"51-MF","59-EB",0.493000334146062,2.272,31.6362,0.0823,32.4852,"Southern","Southern",261.427728775675
"55-KAF","59-EB",0.489580567186106,1.5422,32.0406,0.0823,32.4852,"Southern","Southern",169.882688546746
"52-KR","59-EB",0.467229933550746,2.2427,32.2397,0.0823,32.4852,"Southern","Southern",242.041609565586
"55-KAF","59-EB",0.489580567186106,1.54172,32.04207,0.0823,32.4852,"Southern","Southern",169.783970399678
"57-KG","59-EB",0.374282546314004,-0.2267,32.1083,0.0823,32.4852,"Southern","Southern",54.2542967969627
"58-SS","59-EB",0.376420664995034,-0.5022,32.1691,0.0823,32.4852,"Southern","Southern",73.9715504963728
"54-MS","59-EB",0.561515060469243,1.6303,31.691,0.0823,32.4852,"Southern","Southern",193.672829050963
"54-MS","60-NA",0.580123293989044,1.6303,31.691,0.0703,32.5085,"Southern","Southern",196.052484274502
"56-MA","60-NA",0.358809679132794,-0.3564,31.9852,0.0703,32.5085,"Southern","Southern",75.1643848078962
"55-KAF","60-NA",0.551866595677488,1.5422,32.0406,0.0703,32.5085,"Southern","Southern",171.928786704379
"55-KAF","60-NA",0.551866595677488,1.54172,32.04207,0.0703,32.5085,"Southern","Southern",171.82835918397
"58-SS","60-NA",0.341513314318468,-0.5022,32.1691,0.0703,32.5085,"Southern","Southern",74.0877849523368
"51-MF","60-NA",0.518632331441541,2.272,31.6362,0.0703,32.5085,"Southern","Southern",263.617589502663
"59-EB","60-NA",0.265619948719853,0.0823,32.4852,0.0703,32.5085,"Southern","Southern",2.91752444131543
"57-KG","60-NA",0.344060003455808,-0.2267,32.1083,0.0703,32.5085,"Southern","Southern",55.4778173028973
"52-KR","60-NA",0.49598399258931,2.2427,32.2397,0.0703,32.5085,"Southern","Southern",243.67368935023
"57-KG","61-KO",0.363286611012663,-0.2267,32.1083,-0.0911,32.6879,"Southern","Southern",66.2627601610125
"56-MA","61-KO",0.357969627562321,-0.3564,31.9852,-0.0911,32.6879,"Southern","Southern",83.6129407913479
"52-KR","61-KO",0.515399826336712,2.2427,32.2397,-0.0911,32.6879,"Southern","Southern",264.542685377257
"60-NA","61-KO",0.269331571089803,0.0703,32.5085,-0.0911,32.6879,"Southern","Southern",26.8633785502558
"55-KAF","61-KO",0.566609681922818,1.5422,32.0406,-0.0911,32.6879,"Southern","Southern",195.573189896524
"55-KAF","61-KO",0.566609681922818,1.54172,32.04207,-0.0911,32.6879,"Southern","Southern",195.463283666882
"54-MS","61-KO",0.582096033238596,1.6303,31.691,-0.0911,32.6879,"Southern","Southern",221.432725562009
"59-EB","61-KO",0.316415275776474,0.0823,32.4852,-0.0911,32.6879,"Southern","Southern",29.6943189051266
"51-MF","61-KO",0.536028539185147,2.272,31.6362,-0.0911,32.6879,"Southern","Southern",287.923015474896
"58-SS","61-KO",0.352612120985256,-0.5022,32.1691,-0.0911,32.6879,"Southern","Southern",73.6854545150904
"59-EB","62-NS",0.324362598376742,0.0823,32.4852,-0.0956,32.6296,"Southern","Southern",25.5064396352059
"51-MF","62-NS",0.528414239832097,2.272,31.6362,-0.0956,32.6296,"Southern","Southern",285.808903426687
"60-NA","62-NS",0.321808950102891,0.0703,32.5085,-0.0956,32.6296,"Southern","Southern",22.8647115168934
"52-KR","62-NS",0.51097694587718,2.2427,32.2397,-0.0956,32.6296,"Southern","Southern",263.890464374942
"61-KO","62-NS",0.1710221067707,-0.0911,32.6879,-0.0956,32.6296,"Southern","Southern",6.50922194369308
"56-MA","62-NS",0.382649233622627,-0.3564,31.9852,-0.0956,32.6296,"Southern","Southern",77.3859298472983
"58-SS","62-NS",0.390865755710871,-0.5022,32.1691,-0.0956,32.6296,"Southern","Southern",68.3847101597181
"55-KAF","62-NS",0.558992190854781,1.54172,32.04207,-0.0956,32.6296,"Southern","Southern",193.64248004094
"57-KG","62-NS",0.403153972307137,-0.2267,32.1083,-0.0956,32.6296,"Southern","Southern",59.8375794259735
"54-MS","62-NS",0.574345916217302,1.6303,31.691,-0.0956,32.6296,"Southern","Southern",218.693255775464
"55-KAF","62-NS",0.558992190854781,1.5422,32.0406,-0.0956,32.6296,"Southern","Southern",193.748077576431
"61-KO","63-DB",0.146219644589971,-0.0911,32.6879,0.0127,32.7659,"Southern","Southern",14.4537269234406
"56-MA","63-DB",0.396600888000618,-0.3564,31.9852,0.0127,32.7659,"Southern","Southern",96.1300175956538
"62-NS","63-DB",0.209776154124907,-0.0956,32.6296,0.0127,32.7659,"Southern","Southern",19.3793660924358
"55-KAF","63-DB",0.577889017476161,1.54172,32.04207,0.0127,32.7659,"Southern","Southern",188.314432573012
"57-KG","63-DB",0.391473440377411,-0.2267,32.1083,0.0127,32.7659,"Southern","Southern",77.9036020930785
"52-KR","63-DB",0.511128809620033,2.2427,32.2397,0.0127,32.7659,"Southern","Southern",255.056353493926
"51-MF","63-DB",0.528101579104066,2.272,31.6362,0.0127,32.7659,"Southern","Southern",281.17782518862
"60-NA","63-DB",0.242377559798164,0.0703,32.5085,0.0127,32.7659,"Southern","Southern",29.3622919350563
"59-EB","63-DB",0.301780604413155,0.0823,32.4852,0.0127,32.7659,"Southern","Southern",32.1935863748089
"55-KAF","63-DB",0.577889017476161,1.5422,32.0406,0.0127,32.7659,"Southern","Southern",188.432769118229
"58-SS","63-DB",0.37922796029978,-0.5022,32.1691,0.0127,32.7659,"Southern","Southern",87.7437254441214
"54-MS","63-DB",0.584487760082962,1.6303,31.691,0.0127,32.7659,"Southern","Southern",216.19281120273
"61-KO","64-KL",0.199194961573657,-0.0911,32.6879,0.1667,32.7667,"Southern","Southern",30.0088662915367
"52-KR","64-KL",0.454098374362633,2.2427,32.2397,0.1667,32.7667,"Southern","Southern",238.425243988667
"55-KAF","64-KL",0.501830340349838,1.54172,32.04207,0.1667,32.7667,"Southern","Southern",173.015942708005
"51-MF","64-KL",0.477937186261531,2.272,31.6362,0.1667,32.7667,"Southern","Southern",265.995253745992
"58-SS","64-KL",0.321998034813788,-0.5022,32.1691,0.1667,32.7667,"Southern","Southern",99.8496647962374
"56-MA","64-KL",0.349099442402409,-0.3564,31.9852,0.1667,32.7667,"Southern","Southern",104.685901717912
"63-DB","64-KL",0.186508134259973,0.0127,32.7659,0.1667,32.7667,"Southern","Southern",17.143432893125
"55-KAF","64-KL",0.501830340349838,1.5422,32.0406,0.1667,32.7667,"Southern","Southern",173.139526776865
"54-MS","64-KL",0.543376196593011,1.6303,31.691,0.1667,32.7667,"Southern","Southern",202.188434648606
"57-KG","64-KL",0.335691549126518,-0.2267,32.1083,0.1667,32.7667,"Southern","Southern",85.3793860106344
"60-NA","64-KL",0.213557904463774,0.0703,32.5085,0.1667,32.7667,"Southern","Southern",30.6805683590702
"59-EB","64-KL",0.26613605200976,0.0823,32.4852,0.1667,32.7667,"Southern","Southern",32.7145278471225
"62-NS","64-KL",0.269602535214067,-0.0956,32.6296,0.1667,32.7667,"Southern","Southern",32.9471204344979
"52-KR","65-BZ",0.425509207998333,2.2427,32.2397,0.1716,33.1883,"Southern","Southern",253.573966969482
"59-EB","65-BZ",0.354118618411199,0.0823,32.4852,0.1716,33.1883,"Southern","Southern",78.8972972609834
"51-MF","65-BZ",0.445465817555605,2.272,31.6362,0.1716,33.1883,"Southern","Southern",290.697996396991
"54-MS","65-BZ",0.511533772228843,1.6303,31.691,0.1716,33.1883,"Southern","Southern",232.682701424797
"55-KAF","65-BZ",0.475693883419378,1.5422,32.0406,0.1716,33.1883,"Southern","Southern",198.991247903433
"64-KL","65-BZ",0.329489069344149,0.1667,32.7667,0.1716,33.1883,"Southern","Southern",46.935262494553
"58-SS","65-BZ",0.423635276205556,-0.5022,32.1691,0.1716,33.1883,"Southern","Southern",136.008296164542
"55-KAF","65-BZ",0.475693883419378,1.54172,32.04207,0.1716,33.1883,"Southern","Southern",198.845270271372
"62-NS","65-BZ",0.370626456654187,-0.0956,32.6296,0.1716,33.1883,"Southern","Southern",68.940909931659
"56-MA","65-BZ",0.448803020561072,-0.3564,31.9852,0.1716,33.1883,"Southern","Southern",146.257866178586
"61-KO","65-BZ",0.384084372792241,-0.0911,32.6879,0.1716,33.1883,"Southern","Southern",62.9138219617962
"63-DB","65-BZ",0.362201772253836,0.0127,32.7659,0.1716,33.1883,"Southern","Southern",50.2383263707509
"60-NA","65-BZ",0.42856414915169,0.0703,32.5085,0.1716,33.1883,"Southern","Southern",76.5103929958585
"57-KG","65-BZ",0.457255880341658,-0.2267,32.1083,0.1716,33.1883,"Southern","Southern",128.140190451499
"55-KAF","66-BY",0.471521220542989,1.54172,32.04207,0.0675,33.2684,"Southern","Southern",213.455821812225
"55-KAF","66-BY",0.471521220542989,1.5422,32.0406,0.0675,33.2684,"Southern","Southern",213.601543831162
"65-BZ","66-BY",0.174299715566619,0.1716,33.1883,0.0675,33.2684,"Southern","Southern",14.6218014717231
"61-KO","66-BY",0.389320546792084,-0.0911,32.6879,0.0675,33.2684,"Southern","Southern",66.9893633326448
"60-NA","66-BY",0.431472543365943,0.0703,32.5085,0.0675,33.2684,"Southern","Southern",84.5921941294529
"51-MF","66-BY",0.430671490331336,2.272,31.6362,0.0675,33.2684,"Southern","Southern",305.317073746595
"52-KR","66-BY",0.413984177283874,2.2427,32.2397,0.0675,33.2684,"Southern","Southern",267.842223998584
"58-SS","66-BY",0.418302466598287,-0.5022,32.1691,0.0675,33.2684,"Southern","Southern",137.829140089621
"56-MA","66-BY",0.446462463417562,-0.3564,31.9852,0.0675,33.2684,"Southern","Southern",150.436892663985
"59-EB","66-BY",0.375106077491433,0.0823,32.4852,0.0675,33.2684,"Southern","Southern",87.2009156093314
"64-KL","66-BY",0.318098576479584,0.1667,32.7667,0.0675,33.2684,"Southern","Southern",56.9301432337606
"57-KG","66-BY",0.449312666039238,-0.2267,32.1083,0.0675,33.2684,"Southern","Southern",133.229485188385
"54-MS","66-BY",0.516636893642278,1.6303,31.691,0.0675,33.2684,"Southern","Southern",247.165221897323
"62-NS","66-BY",0.390987606523281,-0.0956,32.6296,0.0675,33.2684,"Southern","Southern",73.3921179923051
"63-DB","66-BY",0.374277738051537,0.0127,32.7659,0.0675,33.2684,"Southern","Southern",56.2696789398086
"52-KR","68-LI",0.398197113972793,2.2427,32.2397,0.3168,33.3532,"Southern","Southern",247.626140493544
"61-KO","68-LI",0.353399138734014,-0.0911,32.6879,0.3168,33.3532,"Southern","Southern",86.8722152513229
"60-NA","68-LI",0.389058042107842,0.0703,32.5085,0.3168,33.3532,"Southern","Southern",97.9529984823798
"59-EB","68-LI",0.317444330131823,0.0823,32.4852,0.3168,33.3532,"Southern","Southern",100.088793424568
"57-KG","68-LI",0.41671663748715,-0.2267,32.1083,0.3168,33.3532,"Southern","Southern",151.212508616368
"66-BY","68-LI",0.171742975566619,0.0675,33.2684,0.3168,33.3532,"Southern","Southern",29.3134970611386
"51-MF","68-LI",0.420489666928307,2.272,31.6362,0.3168,33.3532,"Southern","Southern",289.625529970669
"56-MA","68-LI",0.407925181772595,-0.3564,31.9852,0.3168,33.3532,"Southern","Southern",169.724826457329
"55-KAF","68-LI",0.457398590613408,1.54172,32.04207,0.3168,33.3532,"Southern","Southern",199.7238327538
"55-KAF","68-LI",0.457398590613408,1.5422,32.0406,0.3168,33.3532,"Southern","Southern",199.879866355494
"65-BZ","68-LI",0.20269287795628,0.1716,33.1883,0.3168,33.3532,"Southern","Southern",24.4585265220551
"54-MS","68-LI",0.506840128805902,1.6303,31.691,0.3168,33.3532,"Southern","Southern",235.810112319154
"62-NS","68-LI",0.35671242638552,-0.0956,32.6296,0.3168,33.3532,"Southern","Southern",92.7142681021188
"64-KL","68-LI",0.292397311228614,0.1667,32.7667,0.3168,33.3532,"Southern","Southern",67.3925236281438
"63-DB","68-LI",0.347543111560452,0.0127,32.7659,0.3168,33.3532,"Southern","Southern",73.6220386751034
"58-SS","68-LI",0.393327473068,-0.5022,32.1691,0.3168,33.3532,"Southern","Southern",160.270157107964
"64-KL","69-BV",0.276508407943495,0.1667,32.7667,0.4742,33.3824,"Southern","Southern",76.6109415319182
"63-DB","69-BV",0.336890402185288,0.0127,32.7659,0.4742,33.3824,"Southern","Southern",85.7265308018504
"57-KG","69-BV",0.404134075124475,-0.2267,32.1083,0.4742,33.3824,"Southern","Southern",161.87568078729
"55-KAF","69-BV",0.470834058445563,1.54172,32.04207,0.4742,33.3824,"Southern","Southern",190.726237403203
"59-EB","69-BV",0.374903864528789,0.0823,32.4852,0.4742,33.3824,"Southern","Southern",108.986916761443
"54-MS","69-BV",0.499318082608032,1.6303,31.691,0.4742,33.3824,"Southern","Southern",228.037621509899
"66-BY","69-BV",0.215101009358412,0.0675,33.2684,0.4742,33.3824,"Southern","Southern",47.0185573245545
"62-NS","69-BV",0.363705780686623,-0.0956,32.6296,0.4742,33.3824,"Southern","Southern",105.099337823328
"65-BZ","69-BV",0.238879443882698,0.1716,33.1883,0.4742,33.3824,"Southern","Southern",40.0193624913003
