SampleID	SiteCode	Village	A03b	B05	C7b	CAG29	GpCAG133	D05	D101	Gmm8	GpB20b	GpC10	Pgp28	Watershed	Year	Sex	TrapNo	SiteInfectionRate	CollectionDate	TrapLat	TrapLong	VegType	YearSeason	SiteCode_YearSeason	StructureOrder	GenePopIndOrder	SiteLat	SiteLong	Cluster	SiteMajCluster
IGG11_196	73-IGG	Iganga	130142	209209	142142	157157	200203	100106	167167	130130	143145	167167	109119	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2187	0.7312	33.5861	south	south
IGG11_197	73-IGG	Iganga	130146	209209	133142	157157	197200	97103	167167	128130	139139	167167	119129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2188	0.7312	33.5861	south	south
IGG11_212	73-IGG	Iganga	142146	209209	133142	157157	200203	103106	167167	128130	141141	161167	109129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2189	0.7312	33.5861	south	south
IGG11_213	73-IGG	Iganga	142142	207209	133142	157157	200200	103103	167167	122122	125145	161173	119129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2190	0.7312	33.5861	nogroup	south
IGG11_214	73-IGG	Iganga	140146	207209	133142	157157	200200	103106	167173	128128	139145	161173	109131	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2191	0.7312	33.5861	nogroup	south
IGG11_215	73-IGG	Iganga	142148	209209	133133	157157	200203	100106	167167	130130	115145	161161	129129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2192	0.7312	33.5861	south	south
IGG11_216	73-IGG	Iganga	144146	209209	142142	157157	200203	100103	167173	122130	139145	161161	129131	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2193	0.7312	33.5861	south	south
IGG11_217	73-IGG	Iganga	130130	209209	142142	157157	200203	100103	167167	122130	139139	161161	109119	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2194	0.7312	33.5861	south	south
IGG11_218	73-IGG	Iganga	130142	209209	133142	157157	200203	106106	167167	128130	139153	167167	109129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2195	0.7312	33.5861	south	south
IGG11_219	73-IGG	Iganga	138142	207209	133142	157157	200200	103103	173173	130130	139141	167167	119119	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2196	0.7312	33.5861	south	south
IGG11_220	73-IGG	Iganga	144146	207207	142142	157157	203203	100106	167167	130130	115141	161161	129129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2197	0.7312	33.5861	south	south
IGG11_221	73-IGG	Iganga	144144	209209	142142	157157	200203	100103	167173	122130	139139	161167	109109	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2198	0.7312	33.5861	south	south
IGG11_222	73-IGG	Iganga	130142	207209	142145	157157	185203	106106	167167	130130	139145	161167	129129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2199	0.7312	33.5861	south	south
IGG11_223	73-IGG	Iganga	140144	209209	142142	157157	200203	100103	173173	130130	143143	161167	109109	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2200	0.7312	33.5861	south	south
IGG11_224	73-IGG	Iganga	130146	207209	142142	157157	200200	103106	167167	130130	139145	161161	119127	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2201	0.7312	33.5861	south	south
IGG11_225	73-IGG	Iganga	146146	207209	142142	157157	203203	103103	167167	130130	133139	161167	119129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2202	0.7312	33.5861	south	south
IGG11_226	73-IGG	Iganga	146146	209209	133142	157157	203203	103103	167173	130130	143145	161167	109119	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2203	0.7312	33.5861	south	south
IGG11_227	73-IGG	Iganga	142148	209209	0	157157	200203	103106	173173	130130	145155	161167	109129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2204	0.7312	33.5861	south	south
IGG11_239	73-IGG	Iganga	142144	207207	133142	157157	197200	103103	167167	126130	139145	161167	109109	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2205	0.7312	33.5861	south	south
IGG11_240	73-IGG	Iganga	130142	207209	142142	157157	185200	103103	158167	130130	149153	161161	109129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2206	0.7312	33.5861	south	south
IGG11_241	73-IGG	Iganga	130144	207209	133142	157157	200203	100106	167173	130130	145145	161161	119129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2207	0.7312	33.5861	south	south
IGG11_242	73-IGG	Iganga	130136	207207	133133	157157	203203	103103	167173	130130	139145	161167	129129	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2208	0.7312	33.5861	south	south
IGG11_243	73-IGG	Iganga	142144	209209	133142	157157	200203	103103	167167	130130	143145	161161	109119	Kyoga (Southeast)	2011								2011-S01	73-IGG_2011-S01	73	2209	0.7312	33.5861	south	south
NAM11_156	74-NAM	Namutumba	130142	209209	142142	157157	200203	103103	158158	122132	139139	161167	109109	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2210	0.845	33.7406	south	south
NAM11_157	74-NAM	Namutumba	120142	207209	133142	157157	200200	106106	167167	122130	143155	167167	109129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2211	0.845	33.7406	south	south
NAM11_158	74-NAM	Namutumba	144146	207209	133142	157157	203203	103106	167167	130130	139151	161161	111119	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2212	0.845	33.7406	south	south
NAM11_160	74-NAM	Namutumba	144146	209209	142142	157157	200203	103106	167167	122130	139147	161161	109115	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2213	0.845	33.7406	south	south
NAM11_161	74-NAM	Namutumba	120142	207209	133139	157157	200203	97106	167173	122130	137139	161161	119129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2214	0.845	33.7406	south	south
NAM11_162	74-NAM	Namutumba	140142	207207	142142	157157	200203	0	0	130130	137139	161161	109119	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2215	0.845	33.7406	south	south
NAM11_163	74-NAM	Namutumba	120142	209209	133133	157157	200203	103106	167167	122122	123137	161167	109129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2216	0.845	33.7406	south	south
NAM11_164	74-NAM	Namutumba	122142	209209	142142	157157	200203	103103	167167	126126	139153	161167	129129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2217	0.845	33.7406	south	south
NAM11_165	74-NAM	Namutumba	144144	209209	142142	157157	203203	103106	167167	126130	143153	161167	119129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2218	0.845	33.7406	south	south
NAM11_166	74-NAM	Namutumba	142144	207209	142145	157157	200203	103106	0	130130	139147	161167	129131	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2219	0.845	33.7406	south	south
NAM11_167	74-NAM	Namutumba	138144	207209	142142	157157	200206	106106	167173	130134	139139	161167	119129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2220	0.845	33.7406	south	south
NAM11_168	74-NAM	Namutumba	144144	207209	142142	157157	200203	103106	167173	122132	139139	161161	109111	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2221	0.845	33.7406	south	south
NAM11_169	74-NAM	Namutumba	120144	209209	142142	157157	200200	103106	173173	126130	139155	161167	129129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2222	0.845	33.7406	south	south
NAM11_170	74-NAM	Namutumba	120142	209209	133142	157157	200203	103106	167167	122130	115155	161167	129129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2223	0.845	33.7406	south	south
NAM11_171	74-NAM	Namutumba	130146	207209	133142	157157	200203	103106	167167	128128	139145	161167	119129	Kyoga (Southeast)	2011								2011-S01	74-NAM_2011-S01	74	2224	0.845	33.7406	south	south
KIS11_005	75-KIS	Kisoko	120146	209209	0	157157	200203	103106	167173	130130	115153	167167	109115	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2225	0.8276	34.17	south	south
KIS11_006	75-KIS	Kisoko	120142	207207	142142	157157	203203	103103	167173	130130	139143	167167	109119	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2226	0.8276	34.17	south	south
KIS11_007	75-KIS	Kisoko	120142	207209	142142	157157	200203	103106	167173	126130	145153	161161	109115	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2227	0.8276	34.17	south	south
KIS11_008	75-KIS	Kisoko	120142	207209	142142	157157	203203	103106	167167	0	141155	161167	119129	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2228	0.8276	34.17	south	south
KIS11_009	75-KIS	Kisoko	120120	207207	139139	157157	200203	103106	167167	122130	125153	167167	119129	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2229	0.8276	34.17	south	south
KIS11_010	75-KIS	Kisoko	120142	207209	142142	157157	203203	103103	167167	126126	153155	167167	119119	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2230	0.8276	34.17	south	south
KIS11_011	75-KIS	Kisoko	144148	207207	142142	157157	203203	103103	167167	122130	141155	167167	109129	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2231	0.8276	34.17	south	south
KIS11_012	75-KIS	Kisoko	120130	0	0	157157	200203	103103	0	130130	115149	161167	109119	Kyoga (Southeast)	2011								2011-S01	75-KIS_2011-S01	75	2232	0.8276	34.17	south	south
TB11_0005	76-TB	Tuba	120142	207207	142142	157157	203203	103115	173173	130130	115139	161167	109127	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2233	0.5916	34.0586	nogroup	south
TB11_0006	76-TB	Tuba	120142	209209	142145	157157	200203	103103	167173	126126	139139	158161	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2234	0.5916	34.0586	south	south
TB11_0007	76-TB	Tuba	120120	209209	142142	157157	200203	103106	173173	126130	139155	161161	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2235	0.5916	34.0586	south	south
TB11_0008	76-TB	Tuba	120144	207209	142142	157157	203203	103106	173173	126130	115139	161167	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2236	0.5916	34.0586	south	south
TB11_0009	76-TB	Tuba	142148	207209	142142	157157	200203	103103	167173	130130	139139	158167	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2237	0.5916	34.0586	south	south
TB11_0010	76-TB	Tuba	120120	209209	142142	157157	203203	106106	167167	130130	139143	161167	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2238	0.5916	34.0586	south	south
TB11_0011	76-TB	Tuba	140142	209209	145148	157157	203203	103103	167167	126130	115139	161161	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2239	0.5916	34.0586	south	south
TB11_0012	76-TB	Tuba	142146	207209	142148	157157	203203	103115	167173	126126	141153	161161	119121	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2240	0.5916	34.0586	south	south
TB11_0013	76-TB	Tuba	120120	207209	151151	157157	203203	106106	173173	126126	139139	158161	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2241	0.5916	34.0586	nogroup	south
TB11_0014	76-TB	Tuba	142146	207207	142142	157157	194203	106106	167173	126126	151155	158161	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2242	0.5916	34.0586	nogroup	south
TB11_0020	76-TB	Tuba	142142	209209	142142	157157	203203	103106	167173	122130	139155	161161	119129	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2243	0.5916	34.0586	south	south
TB11_0021	76-TB	Tuba	120146	207207	142148	157157	200203	103103	167173	124126	153155	161161	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2244	0.5916	34.0586	south	south
TB11_0022	76-TB	Tuba	120142	207207	148148	157157	203203	106106	173173	122126	139139	161167	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2245	0.5916	34.0586	south	south
TB11_0023	76-TB	Tuba	120142	207209	121142	157157	200203	103106	167173	126126	141141	158161	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2246	0.5916	34.0586	nogroup	south
TB11_0024	76-TB	Tuba	146148	207207	142142	157157	203203	103106	167173	126126	139155	161167	119119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2247	0.5916	34.0586	south	south
TB11_0025	76-TB	Tuba	120142	207209	142142	157157	203203	106106	173173	122122	139141	161167	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2248	0.5916	34.0586	south	south
TB11_0026	76-TB	Tuba	142146	207209	142148	157157	200203	103106	167173	122126	141153	161164	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2249	0.5916	34.0586	south	south
TB11_0027	76-TB	Tuba	130146	209209	142145	157157	203203	103106	173173	122122	115153	161161	129129	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2250	0.5916	34.0586	south	south
TB11_0028	76-TB	Tuba	120142	207209	142142	157157	203203	103103	167173	122126	127139	161161	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2251	0.5916	34.0586	south	south
TB11_0031	76-TB	Tuba	142142	207209	142142	157157	203203	103103	167167	122126	139139	167167	109129	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2252	0.5916	34.0586	south	south
TB11_0032	76-TB	Tuba	142146	209209	142142	157157	203203	103115	167173	0	115139	167167	109129	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2253	0.5916	34.0586	south	south
TB11_0042	76-TB	Tuba	120146	207207	142142	157157	203203	103106	167173	122130	115139	161167	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2254	0.5916	34.0586	south	south
TB11_0043	76-TB	Tuba	120146	207207	142142	157157	203203	103103	167173	126126	153155	167167	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2255	0.5916	34.0586	south	south
TB11_0044	76-TB	Tuba	118142	207209	142142	157157	203203	103115	167173	122130	127139	158167	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2256	0.5916	34.0586	nogroup	south
TB11_0045	76-TB	Tuba	120146	203209	142142	157157	203203	103106	167173	126130	139139	161167	109119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2257	0.5916	34.0586	south	south
TB11_0049	76-TB	Tuba	120146	207209	142148	157157	203203	106106	173173	130130	139153	161167	119119	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2258	0.5916	34.0586	south	south
TB11_0050	76-TB	Tuba	142142	207209	121142	157157	203203	103106	167173	0	139143	161167	119121	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2259	0.5916	34.0586	south	south
TB11_0051	76-TB	Tuba	120130	207207	142145	157157	203203	106115	167173	122130	153155	161167	109109	Kyoga (Southeast)	2011								2011-S03	76-TB_2011-S03	76	2260	0.5916	34.0586	south	south
NB11_0004	77-NB	Nambogo	144146	209209	133142	157157	203203	103103	167173	130130	141141	161161	109129	Lake Victoria	2011	F	13	NA	3/3/11	N:00¡51.355	E:033¡46.230	"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2261	0.5918	34.059	south	south
NB11_0015	77-NB	Nambogo	120120	207209	142145	157157	203203	106115	167173	0	139155	158158	109119	Lake Victoria	2011	F	14	0	3/3/11	N: 00¡51.389	E:033¡46.228	"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2262	0.5918	34.059	nogroup	south
NB11_0016	77-NB	Nambogo	120142	207209	142148	157157	200203	106106	167173	122122	143149	161161	119119	Lake Victoria	2011	F	14	0	3/3/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2263	0.5918	34.059	south	south
NB11_0017	77-NB	Nambogo	142144	207209	142142	157157	197203	103106	167167	126130	139139	161167	109119	Lake Victoria	2011	F	14	0	3/3/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2264	0.5918	34.059	south	south
NB11_0018	77-NB	Nambogo	142144	207209	142148	157157	200203	103106	167167	122130	139145	161167	119119	Lake Victoria	2011	F	14	0	3/3/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2265	0.5918	34.059	south	south
NB11_0019	77-NB	Nambogo	142142	207209	142142	157157	200203	106106	167167	130130	143145	167167	109129	Lake Victoria	2011	M	14	0	3/3/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2266	0.5918	34.059	south	south
NB11_0029	77-NB	Nambogo	130146	207209	142145	157157	203203	106106	167173	130130	141153	161167	109125	Lake Victoria	2011	F	15	0	3/3/11	N:00¡51.412	E:033¡46.261	"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2267	0.5918	34.059	south	south
NB11_0030	77-NB	Nambogo	120146	207209	142145	157157	203203	103106	167173	126130	139139	161167	109129	Lake Victoria	2011	F	15	0	3/3/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2268	0.5918	34.059	south	south
NB11_0046	77-NB	Nambogo	120130	207209	133142	157157	200203	103106	167167	130130	143153	161161	109129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2269	0.5918	34.059	south	south
NB11_0047	77-NB	Nambogo	144146	207209	142145	157157	203203	103103	167173	130130	139143	161161	119129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2270	0.5918	34.059	south	south
NB11_0048	77-NB	Nambogo	120120	207207	142142	157157	200200	106106	167167	126130	139153	161167	109129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2271	0.5918	34.059	south	south
NB11_0052	77-NB	Nambogo	120128	207209	133142	157157	200203	103103	167167	122130	141153	161161	109109	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2272	0.5918	34.059	south	south
NB11_0053	77-NB	Nambogo	120148	207207	133142	157157	203203	106106	167173	130130	139139	161161	109109	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2273	0.5918	34.059	south	south
NB11_0054	77-NB	Nambogo	142144	207209	142142	157157	200200	106106	167173	126130	139141	161167	119129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2274	0.5918	34.059	south	south
NB11_0055	77-NB	Nambogo	142142	207207	142142	157157	203203	103106	167167	130130	139151	161167	109109	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2275	0.5918	34.059	south	south
NB11_0059	77-NB	Nambogo	142144	207207	142148	157157	200200	103106	167173	122122	139139	167167	119129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2276	0.5918	34.059	south	south
NB11_0060	77-NB	Nambogo	142144	207207	142142	157157	203203	103106	167173	122130	143145	161167	129129	Lake Victoria	2011	M	13	0	3/4/11			"Trees, thicket"	2011-S02	77-NB_2011-S02	77	2277	0.5918	34.059	south	south
OKb09001	78-OK	Okame	120142	207209	133142	157157	203203	103106	167173	126130	139143	161167	129129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2278	0.5194	34.119	south	south
OKb09002	78-OK	Okame	120150	207207	133142	157157	203203	103103	167173	126130	115139	167167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2279	0.5194	34.119	south	south
OKb09005	78-OK	Okame	130142	0	133142	157157	200203	106106	167167	126130	149153	167167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2280	0.5194	34.119	south	south
OKb09006	78-OK	Okame	130142	207209	133142	157157	203203	103103	167173	130130	139139	161161	129131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2281	0.5194	34.119	south	south
OKb09007	78-OK	Okame	130130	207209	142145	157157	203203	103103	167167	130130	139155	167167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2282	0.5194	34.119	south	south
OKb09009	78-OK	Okame	130150	207209	133142	157157	203203	106106	167167	130130	139145	167167	115119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2283	0.5194	34.119	south	south
OKb09010	78-OK	Okame	142142	207209	133142	157157	203203	103103	167173	122130	115139	161167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2284	0.5194	34.119	south	south
OKb09012	78-OK	Okame	144146	209209	133142	157157	200203	103103	167173	130130	115143	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2285	0.5194	34.119	south	south
OKb09014	78-OK	Okame	140150	209209	142142	157157	200203	103103	173173	130130	115139	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2286	0.5194	34.119	south	south
OKb09017	78-OK	Okame	142146	207207	142145	157157	203203	103103	167173	122130	125149	161167	129129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2287	0.5194	34.119	south	south
OKb09018	78-OK	Okame	120142	207209	142142	157157	203203	103103	167167	122130	139143	167167	129129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2288	0.5194	34.119	south	south
OKb09019	78-OK	Okame	130142	207209	133142	157157	203203	103106	167167	130130	145149	161167	119119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2289	0.5194	34.119	south	south
OKb09021	78-OK	Okame	120144	209209	133142	157157	203203	106106	167167	130130	143143	161167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2290	0.5194	34.119	south	south
OKb09022	78-OK	Okame	142144	207207	133145	157157	203203	103103	167167	130130	143145	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2291	0.5194	34.119	south	south
OKb09024	78-OK	Okame	142144	207207	133142	157157	200203	103106	167167	122130	143155	167167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2292	0.5194	34.119	south	south
OKb09030	78-OK	Okame	120140	207207	142142	157157	203203	103103	167167	122126	115143	161167	119119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2293	0.5194	34.119	south	south
OKb09031	78-OK	Okame	142144	207209	142145	157157	200203	97103	167173	126130	143145	161161	109119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2294	0.5194	34.119	south	south
OKb09036	78-OK	Okame	130144	207209	142142	157157	203203	106106	167173	122130	139143	167167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2295	0.5194	34.119	south	south
OKb09037	78-OK	Okame	130142	207207	133142	157157	200203	103106	167173	126130	143143	161167	109119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2296	0.5194	34.119	south	south
OKb09038	78-OK	Okame	130130	207209	142142	157157	200200	103106	173173	126130	143143	161161	119119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2297	0.5194	34.119	south	south
OKb09039	78-OK	Okame	130142	207209	133142	157157	197200	106106	167173	126130	115139	161167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2298	0.5194	34.119	nogroup	south
OKb09040	78-OK	Okame	120144	207207	133133	157157	200203	103106	167167	126130	141145	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2299	0.5194	34.119	south	south
OKb09043	78-OK	Okame	130146	209209	142142	157157	203203	103106	167167	122130	139143	167167	119119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2300	0.5194	34.119	south	south
OKb09045	78-OK	Okame	122142	207207	142142	157157	203203	103106	173173	130130	139141	161167	129131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2301	0.5194	34.119	south	south
OKb09047	78-OK	Okame	142142	207209	142142	157157	200203	103103	167173	122130	139143	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2302	0.5194	34.119	south	south
OKb09050	78-OK	Okame	120142	207207	142142	157157	197203	106106	167167	130130	145153	161161	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2303	0.5194	34.119	south	south
OKb09052	78-OK	Okame	120120	207207	142145	157157	203203	103103	167167	122126	139143	167167	109129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2304	0.5194	34.119	south	south
OKb09053	78-OK	Okame	130142	207209	142142	157157	200203	106106	167167	122130	143149	167167	115129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2305	0.5194	34.119	south	south
OKb09054	78-OK	Okame	142142	207207	142142	157157	203203	103103	173173	126130	139145	161167	129131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2306	0.5194	34.119	south	south
OKb09056	78-OK	Okame	142142	207209	142142	157157	203203	106106	167167	130130	139145	161161	129131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2307	0.5194	34.119	south	south
OKb09057	78-OK	Okame	130146	207209	142142	157157	203203	103103	167173	126130	139155	161167	119129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2308	0.5194	34.119	south	south
OKb09058	78-OK	Okame	142142	207207	142142	157157	203203	103103	167167	126130	139141	167167	115131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2309	0.5194	34.119	south	south
OKb09059	78-OK	Okame	142154	209209	142142	157157	197203	103106	167173	130130	139139	161167	129129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2310	0.5194	34.119	south	south
OKb09061	78-OK	Okame	146150	207207	142145	157157	200203	103103	167173	126130	139145	161161	109119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2311	0.5194	34.119	south	south
OKb09062	78-OK	Okame	142142	209209	133145	157157	200203	106106	167173	130130	145145	161167	115129	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2312	0.5194	34.119	south	south
OKb09063	78-OK	Okame	142144	207207	142142	157157	203203	106106	173173	130130	139143	161167	109119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2313	0.5194	34.119	south	south
OKb09064	78-OK	Okame	142144	207207	142145	157157	203203	103103	167167	130130	139153	161167	115119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2314	0.5194	34.119	south	south
OKb09065	78-OK	Okame	144148	207209	142145	157157	203203	106106	167167	122130	115139	167167	115119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2315	0.5194	34.119	south	south
OKb09066	78-OK	Okame	130142	207207	142142	157157	203203	103106	167173	122130	115153	161161	119131	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2316	0.5194	34.119	south	south
OKb09067	78-OK	Okame	122142	207209	142142	157157	200203	103106	167167	126130	139145	161161	119119	Lake Victoria	2009								2009-S02	78-OK_2009-S02	78	2317	0.5194	34.119	south	south
OK09e0284	78-OK	Okame	128142	209209	142142	157157	0	103103	167173	126126	115145	167167	119129	Lake Victoria	2009								2009-S04	78-OK_2009-S04	78	2318	0.5194	34.119	south	south
OK09e0288	78-OK	Okame	142142	207207	133142	157157	0	103106	167173	122130	139145	167167	129129	Lake Victoria	2009								2009-S04	78-OK_2009-S04	78	2319	0.5194	34.119	south	south
OK09e0290	78-OK	Okame	120142	207207	133133	157157	0	103103	173173	126130	139139	161167	119129	Lake Victoria	2009								2009-S04	78-OK_2009-S04	78	2320	0.5194	34.119	south	south
OK09e0292	78-OK	Okame	142150	207209	133142	157157	0	103103	167173	126130	115141	167167	109119	Lake Victoria	2009								2009-S04	78-OK_2009-S04	78	2321	0.5194	34.119	south	south
