"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster","pix_dist","BIO1_mean","BIO2_mean","BIO3_mean","BIO4_mean","BIO5_mean","BIO6_mean","BIO7_mean","BIO8S_mean","BIO9S_mean","BIO10S_mean","BIO11S_mean","BIO12_mean","BIO13_mean","BIO14_mean","BIO15_mean","BIO16S_mean","BIO17S_mean","BIO18S_mean","BIO19S_mean","alt_mean","slope_mean","riv_3km_mean","samp_20km_mean","lakes_mean","BIO1_median","BIO2_median","BIO3_median","BIO4_median","BIO5_median","BIO6_median","BIO7_median","BIO8S_median","BIO9S_median","BIO10S_median","BIO11S_median","BIO12_median","BIO13_median","BIO14_median","BIO15_median","BIO16S_median","BIO17S_median","BIO18S_median","BIO19S_median","alt_median","slope_median","riv_3km_median","samp_20km_median","lakes_median","BIO1_mode","BIO2_mode","BIO3_mode","BIO4_mode","BIO5_mode","BIO6_mode","BIO7_mode","BIO8S_mode","BIO9S_mode","BIO10S_mode","BIO11S_mode","BIO12_mode","BIO13_mode","BIO14_mode","BIO15_mode","BIO16S_mode","BIO17S_mode","BIO18S_mode","BIO19S_mode","alt_mode","slope_mode","riv_3km_mode","samp_20km_mode","lakes_mode"
"50-KB","60-NA",0.586642614062293,0.9772,30.5465,0.0703,32.5085,"south","south",346,2946.58688724937,72.0619379054604,72.9089390749187,687.259696387142,3002.29769138932,2902.83959467011,99.4580924524737,133.321371640773,100.942919097195,238.280587786195,100.984344956503,1774.39450972893,410.278901998707,39.8559729625724,73.051526262581,2948.18489136448,2945.07610978143,2945.98169298117,2945.64715611452,1218.63871438793,4.00452690405672,7.84891511350914e-13,1.98936633186009e-12,0.00578034682080925,2946.32629394531,79.875,73.4038696289062,687.851806640625,3005.91662597656,2900.83325195312,108.333335876465,131.875,98.9166641235352,236.83332824707,100.375,1743.16668701172,398.5,38.75,73.6825065612793,2947.86108398438,2944.58325195312,2945.58325195312,2945.16674804688,1215.0966796875,3.87261927127838,5.35384074313444e-13,3.24506318084145e-14,0,2949.3193359375,83.5833358764648,72.752685546875,879.896545410156,3007.66674804688,2900.16674804688,115.333335876465,123.638885498047,118.166664123535,188.5,112.166664123535,1981.66662597656,368.5,35.5,72.3642349243164,2948.33325195312,2944.08325195312,2944.33325195312,2947.75,625.777099609375,0.774511456489563,2.84218482082821e-12,0,0
"57-KG","60-NA",0.344060003455808,-0.2267,32.1083,0.0703,32.5085,"south","south",152,2946.66771497224,47.6086440839265,72.5492634522287,437.202044236033,2981.39364624023,2915.3179883455,66.0756578194468,128.147295048362,74.5614035505997,186.524671956113,68.7012058810184,1521.99013318514,326.533990558825,33.0657893356524,70.1345284612555,2947.86258416427,2944.99233205695,2946.22423513312,2945.87717477899,1141.24988515753,0.810321311803388,1.35380620864373e-12,7.83129245787772e-12,0.0986842105263158,2947,47.1527767181396,73.0795364379883,437.056701660156,2981.16674804688,2915.66674804688,65.5,126.875,74.1666641235352,184.791664123535,69.25,1507.25,323.083343505859,33.3333320617676,70.3849067687988,2948.13879394531,2944.91674804688,2946.25,2945.83325195312,1134.50109863281,0.351567149162292,1.20702720821791e-12,6.22714315008654e-12,0,2947.1806640625,44.7777786254883,69.8103942871094,487.033142089844,2979.66674804688,2916.33325195312,64.6666641235352,133.722229003906,76.3333358764648,175.33332824707,69.9166641235352,1385,339.833343505859,35.3333320617676,68.6083526611328,2948.41674804688,2945.41674804688,2947,2946.33325195312,1132.12854003906,2.31298065185547,5.25035039316418e-13,8.50112081424159e-12,0
"59-EB","60-NA",0.265619948719853,0.0823,32.4852,0.0703,32.5085,"south","south",5,2946.29584960938,39.425,67.8600357055664,482.461828613281,2976.8,2918.13330078125,58.666667175293,126.944445800781,79.733332824707,173.383334350586,69.6666656494141,1489.30002441406,314.133331298828,35.1,67.7972991943359,2948.3,2943.25,2945.28334960937,2944.15,1144.15966796875,0.77877791672945,2.79928237707783e-12,1.82121005776192e-11,0.6,2946.34033203125,39.4166679382324,67.8373031616211,482.297027587891,2976.83325195312,2918,58.6666679382324,127.277778625488,80.1666641235352,174.08332824707,69.9166641235352,1495.83337402344,315,35.1666679382324,67.8217544555664,2948.41674804688,2943.16674804688,2945.33325195312,2944.25,1133.15307617188,0.385095953941345,2.80034025482157e-12,1.81082163153157e-11,1,2946.84716796875,39.8888893127441,68.3155899047852,482.297027587891,2977.83325195312,2918.83325195312,59,124.861114501953,80.4166641235352,172.91667175293,70,1479.5,312.5,35.1666679382324,67.8217544555664,2948.83325195312,2943.91674804688,2945.91674804688,2944.75,1132.83959960938,0.385095953941345,2.85238803063304e-12,1.74792298690551e-11,1
"52-KR","60-NA",0.495384019311427,2.2427,32.2397,0.0703,32.5085,"south","south",295,2958.00397576801,76.4622880838685,66.1153803550591,1074.11026642363,3026.22994488215,2909.01977042505,117.210169672562,105.752730650821,109.726553525763,213.746892845024,105.126836201296,1567.34463180283,365.393786103847,28.0180790755708,75.1352183713751,2963.41139433263,2950.7545277741,2954.38191704184,2951.41581700212,1094.58679530257,1.94560626660774,1.0958439063728e-12,3.6205556492257e-12,0.0135593220338983,2960.45825195312,83.9166641235352,65.6334838867188,1159.02172851562,3036,2909,128.66667175293,109.277778625488,110.333335876465,212.25,105.75,1557.66662597656,366,29.5,75.2600708007812,2966.38891601562,2952.66674804688,2956.16674804688,2953.33325195312,1076.10180664062,1.39853429794312,9.24341332642076e-13,1.66788978461785e-12,0,2965.6943359375,87.8611145019531,64.2431411743164,605.434020996094,3052,2911.5,141,83.0555572509766,112.75,239,107.583335876465,1321,367.833343505859,11.3333330154419,81.9106292724609,2975.3056640625,2956.66674804688,2960.75,2957.08325195312,1028.02136230469,3.3481822013855,2.72198225331061e-13,7.48479663664758e-12,0
"56-MA","60-NA",0.358809679132794,-0.3564,31.9852,0.0703,32.5085,"south","south",141,2946.82510354333,48.1202719397579,72.5491959592129,440.332425597712,2981.97518076795,2915.21513117797,66.7600472903421,128.447202100821,74.8203310865037,187.30319224689,69.2364064750942,1525.20094418357,327.620566943013,33.2730495236444,70.056313697328,2948.01595744681,2945.15721097906,2946.38356916279,2946.04431065769,1139.83883255762,0.757057130452351,1.00397676426885e-12,7.41758850645664e-12,0.0709219858156028,2947.13891601562,48.2777786254883,72.8311309814453,441.116638183594,2981.83325195312,2915.16674804688,66.3333358764648,127.277778625488,74.4166641235352,185.25,69.3333358764648,1507.66662597656,323.333343505859,33.5,70.3593902587891,2948.33325195312,2945.25,2946.58325195312,2946.08325195312,1133.97351074219,0.271843433380127,7.95505913746275e-13,5.59176316361487e-12,0,2947.1806640625,44.7777786254883,69.8103942871094,487.033142089844,2984.5,2915,64.6666641235352,125.25,76.3333358764648,184.91667175293,69.9166641235352,1453.66662597656,339.833343505859,26.5,68.6083526611328,2948.41674804688,2945.41674804688,2947.66674804688,2947.75,1132.12854003906,2.31298065185547,5.25035039316418e-13,8.50112081424159e-12,0
"58-SS","60-NA",0.341513314318468,-0.5022,32.1691,0.0703,32.5085,"south","south",205,2946.4332948266,44.6271680506264,72.491949090725,418.949625154821,2978.79268888148,2916.79918897675,61.9934958853373,126.638211134003,69.6134147085795,179.002032842869,63.2093493763993,1473.10975490663,315.843088959485,30.6422762894049,70.4092065206388,2947.59906273819,2944.76748404154,2946.02764981898,2945.65648699505,1143.15730159108,1.06393866455938,1.74552156999456e-12,8.35968497381391e-12,0.11219512195122,2946.83325195312,45.3055572509766,72.7992095947266,419.251983642578,2980.16674804688,2916.16674804688,64.6666641235352,125.75,71.3333358764648,179.25,66.5,1477.83337402344,315.833343505859,31.5,70.7443466186523,2948,2944.91674804688,2946.33325195312,2945.83325195312,1134.27612304688,0.351116597652435,1.91066281719776e-12,8.50112081424159e-12,0,2947.1806640625,44.7777786254883,69.8103942871094,376.949340820312,2979.66674804688,2916.33325195312,64.6666641235352,121.555557250977,76.3333358764648,175.33332824707,69.9166641235352,1369.5,293.333343505859,35.3333320617676,68.6083526611328,2948.02783203125,2944.91674804688,2946.41674804688,2945.83325195312,1132.12854003906,2.31298065185547,5.25035039316418e-13,8.50112081424159e-12,0
"54-MS","60-NA",0.580123293989044,1.6303,31.691,0.0703,32.5085,"south","south",287,2954.38712791948,72.4593979705917,69.269649120158,845.058060064548,3014.61208181348,2908.78223421848,105.829849136831,119.61430507753,105.098141793175,226.426538766469,104.464866266018,1676.59349607674,396.08884996155,35.5772358033715,75.0752960098745,2957.66289028473,2950.45354012413,2952.3057567849,2951.07345145089,1107.78096630349,2.03296886711586,1.31209521806463e-12,3.17919524440932e-12,0,2955.58325195312,78.6388854980469,69.5588302612305,833.791320800781,3020.5,2908.33325195312,112.666664123535,117.361114501953,106.25,227.83332824707,108.25,1667.66662597656,402.666656494141,37.8333320617676,75.6369781494141,2958.83325195312,2952.08325195312,2953.58325195312,2952.83325195312,1093.20703125,1.49122738838196,1.1392226138135e-12,1.08121779758552e-12,0,2954.48608398438,85.9444427490234,66.4565811157227,1240.01867675781,3039.16674804688,2907.83325195312,130.66667175293,117.111114501953,104.833335876465,242.58332824707,111.166664123535,1776.16662597656,422.166656494141,38.6666679382324,82.6763610839844,2966.41674804688,2953.5,2955.91674804688,2954.08325195312,1127.09252929688,2.80396842956543,2.86685856532107e-14,6.20249424737596e-12,0
"60-NA","61-KO",0.269331571089803,0.0703,32.5085,-0.0911,32.6879,"south","south",117,2946.31303627471,38.3634853036995,65.9522625849797,506.99176833976,2976.8846091246,2918.40171357505,58.482906113323,121.149810464973,79.6481481372801,166.302706726596,67.9558403145554,1429.27777673444,299.632479414981,34.6296295915913,67.362543611445,2948.62938827123,2942.77635466747,2945.07621360844,2943.71580987914,1151.38663319645,2.39408344577831,2.40694063284482e-12,1.67322125113018e-11,0.222222222222222,2946.6806640625,40.0833320617676,66.210334777832,511.694061279297,2977.83325195312,2917.5,60.5,120,79.25,165.41667175293,69.8333358764648,1425.5,298,34.8333320617676,67.4445953369141,2948.97216796875,2943.08325195312,2945.33325195312,2944.08325195312,1143.98095703125,2.18780612945557,1.95743768416357e-12,1.69607626554491e-11,0,2946.70825195312,45.3055572509766,67.2326507568359,540.651062011719,2978,2916,67.5,119.555557250977,84.1666641235352,142.25,67.75,1589.83337402344,279,34.3333320617676,66.8648834228516,2950.13891601562,2944.08325195312,2946.41674804688,2945,1131.30322265625,0.0032293105032295,2.19792326699997e-12,1.22881566033683e-11,0
"50-KB","61-KO",0.583665357263009,0.9772,30.5465,-0.0911,32.6879,"south","south",420,2947.23660772414,66.7271824655079,70.8378870918637,697.874965776716,2999.82261614118,2905.62698102679,94.1956349781581,128.147949890863,99.7857142947969,221.712500617618,96.605952508109,1701.60634852818,387.818650672549,38.5218254089355,72.1908161526635,2949.3644804455,2944.81189836775,2946.20059116908,2945.43729713077,1200.6213083903,4.55456252891759,1.32327568154357e-12,4.42680662848167e-12,0.0547619047619048,2946.86804199219,74.6805534362793,72.3409576416016,682.963134765625,3000.5,2903.83325195312,103.25,124.555557250977,99.7916679382324,221.166664123535,98.75,1685,383.583343505859,38,73.1251373291016,2949.0556640625,2944,2945.75,2944.83325195312,1181.00299072266,3.99680089950562,1.08091834094548e-12,1.52122556901484e-13,0,2947.91674804688,84.1666641235352,72.4995346069336,540.651062011719,3014,2902.33325195312,114.5,123.861114501953,98.5833358764648,215.25,104.5,1611.16662597656,389.166656494141,33.3333320617676,72.3642349243164,2950.4443359375,2944.08325195312,2946.5,2945,625.777099609375,0.774511456489563,2.84218482082821e-12,0,0
"59-EB","61-KO",0.316415275776474,0.0823,32.4852,-0.0911,32.6879,"south","south",119,2946.30123260242,38.5723622586547,66.0485540117536,507.064036906266,2977.00980255383,2918.29832137933,58.7114847006918,121.085901340517,79.3697478029908,165.670168195452,67.7303921996045,1427.11624786633,299.316527038061,34.488795560949,67.3866239275251,2948.60993303571,2942.7822224593,2945.07003348214,2943.72128577994,1151.74922141708,2.3985595696414,2.28255082063716e-12,1.65167193574611e-11,0.218487394957983,2946.70825195312,40.5555572509766,66.4100494384766,511.185394287109,2978,2917.66674804688,60.8333320617676,119.555557250977,79.25,162.25,68.0833358764648,1411.5,295.333343505859,34.5,67.5109481811523,2948.97216796875,2943.08325195312,2945.5,2944.08325195312,1142.00146484375,2.12192440032959,1.87085676811583e-12,1.62751236099101e-11,0,2946.70825195312,45.3055572509766,67.2326507568359,540.651062011719,2983.5,2916,67.5,119.555557250977,84.1666641235352,161.16667175293,67.75,1589.83337402344,341,37.1666679382324,66.8648834228516,2950.13891601562,2944.08325195312,2946.41674804688,2945,1131.30322265625,0.0032293105032295,2.19792326699997e-12,1.22881566033683e-11,0
"51-MF","61-KO",0.536028539185147,2.272,31.6362,-0.0911,32.6879,"south","south",444,2958.49021073075,71.4813561955014,66.260160446167,982.98110082128,3021.45833663253,2912.50600893863,108.952327126855,106.466591783472,104.097410124701,210.172297469131,100.657657700616,1537.38588790206,360.854730623262,28.5930930064605,75.3952969731511,2963.01833089193,2952.55180290153,2955.56493370812,2953.13231817022,1065.31710224323,1.98737228790252,1.97317152100136e-12,4.89244048149429e-12,0.0405405405405405,2957.96520996094,81.777774810791,66.2165489196777,984.781036376953,3027.83337402344,2909.66674804688,121.083332061768,110.319446563721,108.25,215.5,106.958332061768,1567,373.08332824707,29.75,75.7351760864258,2962.25,2952.66674804688,2955.125,2953.33325195312,1080.14245605469,1.63708460330963,1.69659241083114e-12,2.61844018689672e-12,0,2947.75,87.2777786254883,62.9869270324707,1312.14916992188,3044,2906.66674804688,139.83332824707,98.4722213745117,107.583335876465,225.5,107.666664123535,1664,313.333343505859,39.8333320617676,85.423698425293,2950.22216796875,2944.08325195312,2959.08325195312,2945,637.341430664062,2.11499357223511,1.92589101946899e-14,5.85270070255217e-12,0
"56-MA","61-KO",0.357969627562321,-0.3564,31.9852,-0.0911,32.6879,"south","south",247,2946.40058237917,44.2847503708442,69.7250733317634,471.558562367551,2979.8805658132,2916.18286231655,63.6977057823768,126.481218994388,78.1201079519171,180.188597150177,69.7871118769472,1500.26518020939,318.757759742891,34.3744937726843,68.8185678705995,2948.09018772141,2943.91936835779,2945.60492907072,2944.82927651347,1147.230200393,1.74885258518974,1.39989779623272e-12,1.08523351703671e-11,0.125506072874494,2946.72216796875,45.3055572509766,69.3645706176758,473.502288818359,2980.83325195312,2915.33325195312,65.6666641235352,126.388885498047,77.6666641235352,182.83332824707,70.25,1505.16662597656,321.166656494141,34.5,68.8037338256836,2948.36108398438,2943.91674804688,2945.91674804688,2944.91674804688,1136.69262695312,0.864312052726746,1.07621149405407e-12,1.10622943097494e-11,0,2947.72216796875,44.5277786254883,67.2326507568359,540.651062011719,2984.5,2915,64.6666641235352,133.527770996094,81.4166641235352,179.33332824707,76.9166641235352,1417.66662597656,351.666656494141,26.5,68.1338577270508,2948.41674804688,2945.41674804688,2947.66674804688,2945,1132.12854003906,5.78163003921509,1.34631379395539e-12,1.16349620910006e-11,0
"52-KR","61-KO",0.514239943491153,2.2427,32.2397,-0.0911,32.6879,"south","south",369,2957.29228727346,71.2193238534902,65.4410531062098,1007.20025105463,3020.80758741425,2911.06910238292,109.738482612258,106.247515815383,107.088301609525,206.235320838163,100.088301547498,1537.88346850387,354.962511760433,28.7886178577495,73.9314650662223,2962.46800963859,2950.24276973238,2953.80916539634,2950.97741136835,1089.05791855892,1.66313423865745,1.34672315581408e-12,5.24842979332585e-12,0.0596205962059621,2958.26391601562,81.4166641235352,65.3779983520508,1020.97473144531,3029.5,2910,122.5,109.277778625488,111.166664123535,210.58332824707,104.833335876465,1542.33337402344,359.833343505859,29.8333339691162,74.1046142578125,2963.72216796875,2951.25,2954.41674804688,2952.16674804688,1071.39135742188,1.26035690307617,1.09539601781533e-12,2.29175792926251e-12,0,2947.75,87.8611145019531,64.2431411743164,1046.29187011719,3052,2911.5,141,116.388885498047,112.75,239,107.583335876465,1321,344.833343505859,11.3333330154419,81.9106292724609,2950.13891601562,2956.66674804688,2960.75,2957.08325195312,1028.02136230469,3.3481822013855,2.72198225331061e-13,7.48479663664758e-12,0
"55-KAF","61-KO",0.555692750563957,1.5422,32.0406,-0.0911,32.6879,"south","south",309,2952.97965968851,64.728020461246,67.2622612888373,796.099720285163,3007.50269818846,2910.86353882231,96.6391585390159,116.406958175709,101.888349749124,203.995954939463,95.3015101905008,1585.217370882,360.958469131618,35.2529664579719,72.2533609581611,2956.55447654354,2948.27265688208,2950.66234482454,2949.05528323473,1113.32339902217,1.97070411718481,2.12723395890136e-12,5.5254567631657e-12,0.058252427184466,2951.5,71.3611145019531,67.5917739868164,755.462951660156,3009.16674804688,2909,103.833335876465,116.666664123535,107.583335876465,212.66667175293,104.5,1614.16662597656,374.166656494141,37.3333320617676,72.4351196289062,2954.6943359375,2947.41674804688,2949.41674804688,2948.25,1122.67919921875,1.43735039234161,1.72778685889746e-12,1.88914660824435e-12,0,2947.91674804688,85.5555572509766,65.7392272949219,494.120849609375,3027.66674804688,2906.66674804688,130.66667175293,121.555557250977,116.583335876465,236.16667175293,104.916664123535,1731.33337402344,382.5,39.8333320617676,79.3757934570312,2950.4443359375,2944.08325195312,2946.5,2945,1041.501953125,0.337344110012054,2.52280683323003e-12,6.24388301478929e-12,0
"58-SS","61-KO",0.352612120985256,-0.5022,32.1691,-0.0911,32.6879,"south","south",310,2946.23266994072,42.7683101114353,70.2614947622612,451.154187855613,2978.21704337068,2917.03001281149,61.1870310498204,125.60575201887,74.0013397437583,176.088156844259,65.6760448443545,1470.25884048118,312.596998846416,32.4013932218889,69.2967555545917,2947.80457602743,2943.91854652331,2945.53269757335,2944.82581940188,1147.90766538761,1.74644850075992,1.80129496116478e-12,1.07372884852567e-11,0.141479099678457,2946.65283203125,44.7777786254883,71.1318511962891,459.305969238281,2979.66674804688,2916,64.8333358764648,125.5,72.6666641235352,177.58332824707,67.5,1479.66662597656,314,32.3333320617676,69.8065490722656,2948.02783203125,2944,2945.83325195312,2945,1136.77282714844,0.919316411018372,1.6718865875065e-12,1.08229059395115e-11,0,2947.25,44.5277786254883,67.2326507568359,540.651062011719,2980.16674804688,2914,64.6666641235352,121.555557250977,61.9166679382324,179.33332824707,76.9166641235352,1417.66662597656,298.666656494141,34.5,68.1338577270508,2948.02783203125,2944.91674804688,2946.5,2945,1132.12854003906,0.000642008264549077,1.34631379395539e-12,1.16349620910006e-11,0
"57-KG","61-KO",0.363286611012663,-0.2267,32.1083,-0.0911,32.6879,"south","south",257,2946.32956429415,44.1429802133131,69.8370672566022,468.523217016412,2979.63113758176,2916.20478477774,63.4263565447903,126.282730398252,77.8178293982217,179.921512337618,69.4182814664619,1498.47092975942,318.228682052257,34.1905683399171,68.9064029723175,2948.00204680687,2943.8766209802,2945.5468390413,2944.78519599382,1147.75976609814,1.73723603447975,1.58197424336129e-12,1.09144098948853e-11,0.13953488372093,2946.625,45.1458339691162,69.6426582336426,470.277923583984,2980.33325195312,2915.5,65.4166679382324,126.027778625488,77.0416679382324,182.25,69.875,1505.08331298828,321.08332824707,34,68.888801574707,2948.29174804688,2943.91674804688,2945.75,2944.91674804688,1137.45440673828,0.96475288271904,1.3129723003269e-12,1.1630577577415e-11,0,2947.25,44.5277786254883,67.2326507568359,540.651062011719,2980.16674804688,2914,64.6666641235352,133.722229003906,81.4166641235352,179.33332824707,76.9166641235352,1417.66662597656,351.666656494141,34.5,68.1338577270508,2948.41674804688,2943.91674804688,2945,2945,1132.12854003906,5.78163003921509,1.34631379395539e-12,1.16349620910006e-11,0
"54-MS","61-KO",0.582096033238596,1.6303,31.691,-0.0911,32.6879,"south","south",360,2953.68752231756,67.6159586444126,67.4564424657425,835.350096388207,3010.8984307371,2910.18005472537,100.718375028996,116.885811190196,103.434903163329,213.763388467297,99.1839796367445,1615.49861563474,374.385042396609,34.5521698367893,73.5158207225007,2957.28785802783,2949.08102019672,2951.34903723381,2949.78739544559,1114.45466863151,1.9953641085363,1.83538191257466e-12,5.27749037196808e-12,0.0498614958448753,2955.34716796875,76.5555572509766,67.8035507202148,842.647766113281,3019,2908.33325195312,111.833335876465,116,108.75,219.16667175293,107.25,1642.83337402344,387.5,36.3333320617676,73.0492706298828,2959.0556640625,2950.58325195312,2952.66674804688,2951.25,1107.92114257812,1.44692468643188,1.58126756046734e-12,2.69069792488419e-12,0,2947.91674804688,85.9444427490234,66.4565811157227,494.120849609375,3039.16674804688,2907.33325195312,130.66667175293,111,116.583335876465,242.58332824707,120.75,1707.5,418,40,82.6763610839844,2950.4443359375,2944.08325195312,2954.41674804688,2945,1127.09252929688,2.80396842956543,2.86685856532107e-14,6.20249424737596e-12,0
"52-KR","62-NS",0.511353248166211,2.2427,32.2397,-0.0956,32.6296,"south","south",375,2957.14694401042,70.5581109670003,65.4201344095866,998.360188964844,3020.02844401042,2911.29332877604,108.735111328125,106.342444478353,106.401111012777,205.238444539388,99.310222056071,1533.42311067708,353.492889322917,28.7586666386922,73.8380712687174,2962.27303971354,2950.15999804687,2953.70377473958,2950.89555013021,1089.4751891276,1.61736334902296,1.33800321100148e-12,5.49374692695859e-12,0.072,2957.84716796875,81.0277786254883,65.2953643798828,1013.67938232422,3028.66674804688,2910,121.833335876465,109.416664123535,110.666664123535,210.5,104.75,1540.66662597656,359.166656494141,29.6666660308838,74.0013198852539,2963.3056640625,2951.25,2954.25,2952.08325195312,1071.73681640625,1.2489058971405,1.09539601781533e-12,2.32455504498019e-12,0,2947.75,87.8611145019531,64.2431411743164,1046.29187011719,3052,2911.5,141,116.388885498047,112.75,239,107.583335876465,1321,344.833343505859,11.3333330154419,81.9106292724609,2948.47216796875,2956.66674804688,2960.75,2945,1028.02136230469,3.3481822013855,2.72198225331061e-13,7.48479663664758e-12,0
"61-KO","62-NS",0.1710221067707,-0.0911,32.6879,-0.0956,32.6296,"south","south",13,2946.9091796875,29.7393163534311,64.0196920541617,458.102780855619,2970.73076923077,2923.89744215745,46.8333326486441,110.076923076923,62.6153846153846,140.737179095928,49.5384615384615,1238.51281738281,258.67948444073,26.3846156780536,68.4913065983699,2949.00424429087,2943.68596003606,2945.87180739183,2944.57051908053,1137.95491849459,1.0991868478461,2.18992167565667e-12,2.06736290746779e-11,0.692307692307692,2947.15283203125,29.6944446563721,64.0780792236328,457.703796386719,2970.66674804688,2924.16674804688,46.8333320617676,109.916664123535,62.5833320617676,141,49.6666679382324,1234.83337402344,258,26.3333339691162,68.4600372314453,2949.1943359375,2943.91674804688,2946.16674804688,2944.91674804688,1134.05578613281,0.0142200030386448,2.18492173138796e-12,2.06593180063219e-11,1,2947.26391601562,29.8055553436279,64.0780792236328,462.233184814453,2971,2924.16674804688,46.8333320617676,104.888885498047,63,133.58332824707,50,1182.66662597656,255.33332824707,26.3333339691162,68.8334503173828,2949.1943359375,2944.16674804688,2946.16674804688,2945,1134.44848632812,0.864312052726746,3.39190633046049e-12,2.10342125661622e-11,1
"59-EB","62-NS",0.324362598376742,0.0823,32.4852,-0.0956,32.6296,"south","south",125,2946.3927734375,38.1557777557373,65.956637878418,504.550388916016,2976.77466601562,2918.62399804687,58.1506667480469,120.658444824219,78.638666595459,164.626666625977,66.9493333740234,1419.05200097656,297.578666992187,34.1253333740234,67.420594909668,2948.6902109375,2942.89201367187,2945.17333984375,2943.82399609375,1149.99185058594,2.22594648485072,2.21147125828783e-12,1.67117928592808e-11,0.248,2946.73608398438,40.2777786254883,65.9274673461914,508.749633789062,2977.83325195312,2918,60.5,119.25,78.8333358764648,161.16667175293,67.75,1396.83337402344,291.833343505859,34.3333320617676,67.6322402954102,2948.97216796875,2943.16674804688,2945.58325195312,2944.08325195312,1138.91418457031,2.04308843612671,1.81062500062557e-12,1.65638440463578e-11,0,2946.70825195312,45.3055572509766,67.2326507568359,540.651062011719,2983.5,2916,67.5,119.555557250977,84.1666641235352,161.16667175293,67.75,1589.83337402344,341,29.6666660308838,66.8648834228516,2950.13891601562,2944.08325195312,2946.41674804688,2945,1131.30322265625,0.0032293105032295,2.19792326699997e-12,1.22881566033683e-11,0
"51-MF","62-NS",0.528414239832097,2.272,31.6362,-0.0956,32.6296,"south","south",450,2958.35311903212,70.9268516921997,66.2318067677816,975.937304416233,3020.80037380642,2912.67370551215,108.126666463216,106.542777989705,103.564629847209,209.289074198405,100.001666709052,1533.67555745443,359.551482340495,28.5707406552633,75.2979510498047,2962.84851833767,2952.45203938802,2955.45369791667,2953.03536838108,1065.98137193468,1.94490670588385,1.95755225545502e-12,5.10161795034598e-12,0.0511111111111111,2957.89587402344,81.5694465637207,66.1420402526855,975.103851318359,3027.66674804688,2909.75,120.666664123535,110.277778625488,108.166664123535,215.333335876465,106.833332061768,1563,372.75,29.6666660308838,75.412181854248,2962.19445800781,2952.54162597656,2955,2953.20837402344,1080.53857421875,1.61350166797638,1.69242723134511e-12,2.69421605251369e-12,0,2947.75,87.2777786254883,62.9869270324707,1312.14916992188,3044,2906.66674804688,139.83332824707,98.4722213745117,107.583335876465,225.5,107.666664123535,1664,313.333343505859,39.8333320617676,85.423698425293,2950.22216796875,2944.08325195312,2959.08325195312,2945,637.341430664062,2.11499357223511,1.92589101946899e-14,5.85270070255217e-12,0
"50-KB","62-NS",0.578029166614975,0.9772,30.5465,-0.0956,32.6296,"south","south",426,2947.25029400033,66.2083984652595,70.7434609999679,694.449915138209,2999.43231344447,2905.90101301166,93.5312989552816,127.92305703678,99.2836463373032,220.616980216873,95.9700705479008,1695.3740211451,386.062206429495,38.3583724689036,72.1331194846283,2949.37740873955,2944.81552711451,2946.21498072091,2945.44326595969,1199.41730868201,4.47354691071456,1.31592991990247e-12,4.65432696674772e-12,0.0657276995305164,2946.90979003906,74.2916641235352,72.3281326293945,679.925170898438,3000.25,2904,102.916667938232,124.305557250977,99.6666641235352,219.75,98.5416679382324,1680.16662597656,382.41667175293,37.75,73.0729331970215,2949.0556640625,2944,2945.75,2944.91674804688,1179.75286865234,3.89180338382721,1.08091834094548e-12,1.81994339303743e-13,0,2947.91674804688,84.1666641235352,72.4995346069336,540.651062011719,3014,2902.33325195312,114.5,123.861114501953,98.5833358764648,215.25,104.5,1611.16662597656,389.166656494141,33.3333320617676,72.3642349243164,2950.4443359375,2944.08325195312,2946.5,2945,625.777099609375,0.774511456489563,2.84218482082821e-12,0,0
"58-SS","62-NS",0.390865755710871,-0.5022,32.1691,-0.0956,32.6296,"south","south",317,2946.27006420051,42.5246232029767,70.1455100267091,451.221232320984,2978.10147393163,2917.18244005077,60.9190325571535,125.351647386039,73.8146687576823,175.479495556949,65.406939894619,1466.26235336159,311.660357406087,32.2975813627995,69.2739971413597,2947.85147470179,2943.94033187722,2945.56467647131,2944.84541431511,1147.28740665664,1.69072620049006,1.78237568628519e-12,1.09236000718835e-11,0.154574132492114,2946.70825195312,44.7777786254883,71.073616027832,457.703796386719,2979.66674804688,2916,64.6666641235352,125.25,72.5,176.91667175293,67.25,1475.16662597656,313.5,32.1666679382324,69.7393035888672,2948.02783203125,2944,2945.91674804688,2945,1136.21142578125,0.903440594673157,1.63281107384838e-12,1.10622943097494e-11,0,2947.25,44.5277786254883,67.2326507568359,540.651062011719,2980.16674804688,2914,64.6666641235352,121.555557250977,81.4166641235352,179.33332824707,76.9166641235352,1417.66662597656,298.666656494141,26.3333339691162,68.1338577270508,2948.02783203125,2944.91674804688,2946.5,2945,1132.12854003906,0.000642008264549077,1.34631379395539e-12,1.16349620910006e-11,0
