"","Var1","Var2","resid_ibd","BIO1_mean","BIO2_mean","BIO3_mean","BIO4_mean","BIO5_mean","BIO6_mean","BIO7_mean","BIO8S_mean","BIO9S_mean","BIO10S_mean","BIO11S_mean","BIO12_mean","BIO13_mean","BIO14_mean","BIO15_mean","BIO16S_mean","BIO17S_mean","BIO18S_mean","BIO19S_mean","slope_mean","alt_mean","lakes_mean","riv_3km_mean"
"478","24-KIL","45-BKD",0.0309985200264795,2967.79034280936,90.9155982537413,62.467605705644,1659.99162450682,3055.21516137777,2909.4046839073,145.810479358686,68.086399065611,119.69370131987,169.985786361439,101.505852715228,1207.54570757505,249.351727846075,8.80880714339955,73.2777611467751,2978.68868477608,2950.67892568327,2960.81855860681,2952.19231340797,1.02012844930051,1068.61151429243,0,1.93454795757466e-12
"479","10-PAG","45-BKD",0.0269079710328877,2968.87262571999,90.0312856452771,62.6318797482492,1615.58463102446,3055.76409054385,2911.55906313646,144.205023833545,74.098495180398,129.192294678232,195.864731984809,114.504921969474,1332.78513238289,292.729124578099,8.95824847833202,75.9004807015786,2979.00005568992,2953.13357077791,2962.78360389352,2954.09232344307,1.38718927765451,1030.55016269412,0,1.83135278830306e-12
"480","28-AKA","45-BKD",0.0299618297308508,2965.98746151394,89.9212965965271,62.3440075318019,1628.67028342353,3052.79745992025,2908.26330396864,144.534143394894,71.5773533980052,118.281539281209,177.492187552982,100.580439911948,1246.20023261176,267.013888782925,9.54282407297028,73.7364761564467,2976.48842451308,2949.98206414117,2959.04224141439,2951.27748192681,1.16893755939479,1085.81988016764,0,1.96587572115203e-12
"481","14-OKS","45-BKD",-0.0343387675310031,2968.29086805556,90.329382019043,62.635490298801,1629.15692626953,3055.32963541667,2910.6977734375,144.631851806641,74.1383950042725,128.132036844889,191.282036573622,112.531481441922,1322.39592366536,286.181851501465,9.00259261025323,75.2984043036567,2978.66037272135,2952.13055175781,2961.95406901042,2953.21796657986,1.34627529149254,1047.80322645399,0,2.06247562649829e-12
"482","15-NGO","45-BKD",-0.0375885632529356,2968.23016129378,91.0953599531572,63.4168079334301,1575.60415978065,3054.2336983817,2910.18974609375,144.043955675062,71.1268620501508,130.912087945624,186.354029259315,116.006593540737,1277.14725355211,263.6388282189,8.93553113832579,73.9952969729245,2978.42875654619,2951.5807745965,2962.29247885903,2953.02784383585,0.985654637892986,1049.93993241866,0,1.56201250047859e-12
"483","17-LAG","45-BKD",0.0384735331235141,2968.50284933742,91.1599857958057,63.2366785459881,1601.45126056913,3054.7383912678,2910.24388412282,144.494514716426,69.0688466422166,125.958228060565,177.039662730543,110.030801642696,1235.00675156992,251.496202261237,8.88227849429167,73.322857569441,2978.97566690566,2951.54367274031,2962.16644148042,2953.10633344047,0.917560397734559,1053.09220171578,0,1.73327902526227e-12
"484","36-UGT","45-BKD",-0.00727603114292251,2964.90912777254,89.7149587170831,62.5905092831316,1567.90233182359,3051.2308265423,2907.65038080325,143.580459507032,81.1403258970414,124.114463411528,179.803639028264,99.5368774677145,1324.27011704719,276.162835921364,12.1101532585319,70.8389604941182,2975.10552206807,2949.328544529,2958.02538080325,2950.78353004894,1.0492507763603,1083.58633036997,0.0114942528735632,1.4503788983462e-12
"485","09-ORB","45-BKD",-0.0379938687976192,2970.368170221,90.0468461732607,62.6810272354263,1611.44637374191,3057.35796030405,2913.19669772311,144.161260848862,76.3052050685023,134.852101905067,205.42657643911,121.105855869603,1376.31171127182,305.626726552602,8.86936938397519,76.8147895469322,2980.36436558629,2954.57116501267,2964.69744158221,2955.46261437218,1.70118442784139,998.742933998452,0,1.97139079898529e-12
"486","40-KAG","45-BKD",0.02318132230443,2964.89649448733,89.6601744883159,62.6315767412355,1560.96356165056,3051.10945589867,2907.71400587093,143.395463571041,81.9689351821087,124.727810380021,180.995561678734,99.9245563033064,1333.45759609606,277.938856226453,12.3481262477897,70.6660191011147,2975.04355815459,2949.39792321561,2958.04388030464,2950.85553231324,1.00154190123103,1081.91758592594,0.0118343195266272,1.39097468316442e-12
"487","26-OG","45-BKD",0.00473811104795869,2965.45310222569,90.1502906173023,62.403490408143,1630.27910056043,3052.35448034486,2907.61131081652,144.743158824408,73.1720563973954,120.971703942142,175.457711632572,100.849191551778,1262.26928027708,266.297886578005,9.89179104477612,73.1627882203059,2976.04591301306,2949.18750546583,2958.46298901003,2950.56933411556,1.2490859353609,1095.59572362188,0,1.96803501622428e-12
"488","19-KTC","45-BKD",0.0180748068092946,2968.49654412521,91.1577118321469,63.0560632404528,1619.06619680304,3055.04560739618,2910.16842362253,144.877193089535,67.9330409602115,123.984649276733,174.355921132941,107.765131599025,1220.04605520148,249.516666733591,8.72368421805532,73.4300433309455,2979.102487022,2951.42916773746,2962.00788574219,2952.96952996505,0.915354048642085,1055.38768969084,0,1.69302763417721e-12
"489","12-OLO","45-BKD",0.0100828540617445,2968.96715911617,90.0919435702688,62.6426352446641,1617.11191689096,3055.89430795065,2911.62161577426,144.272696084123,74.8459237416585,130.626354806791,196.831978557556,115.580115124462,1344.71849742362,294.757451871546,9.04065042104178,75.8921284404227,2979.1238730826,2953.15802944773,2962.88448228293,2954.11720834127,1.41021664053149,1029.40396961739,0,1.76169042681437e-12
"490","08-MY","45-BKD",-0.0387191445507044,2970.56670280006,89.8741555938994,62.6383810094516,1609.64349703712,3057.48032375056,2913.49404192056,143.986284778029,75.2716656993668,134.264311201884,206.470632181185,120.912343293055,1370.32558161372,306.949910227003,8.77519381408828,77.2671507424233,2980.49751273549,2954.94902046763,2964.91204036924,2955.80068341905,1.54280050163872,993.676938297497,0,1.73909205191314e-12
"491","20-TUM","45-BKD",-0.017789323547542,2968.45592847381,91.1178924719908,62.9745185991491,1625.03058068497,3055.15882973136,2910.15927402905,144.999565024911,68.999782382975,124.808529268668,176.269582404792,108.654264584534,1236.56745229377,253.647519741606,8.8098346695265,73.4799985362718,2979.0918191855,2951.39251438071,2961.94342120696,2952.89643592934,0.992625444529301,1056.20847298645,0,1.53053005185415e-12
"492","18-BOL","45-BKD",-0.0345408584566915,2968.61443255915,91.1461742706693,63.0575709084208,1618.91924307574,3055.18087350614,2910.31998761002,144.860895792643,68.0636664200815,124.153316152804,175.364125963945,108.19465970377,1223.496126239,250.863049056179,8.7075796841959,73.5337678973373,2979.21160178961,2951.56481397368,2962.1533064337,2953.0885094931,0.909729520734929,1052.9716158135,0,1.72628482001217e-12
"493","22-OMI","45-BKD",0.0180995924112778,2968.5455196455,90.9328768206838,62.6244363386319,1651.96678361388,3055.75394229304,2910.24605566678,145.507892109225,67.382389429884,121.585886665706,173.658078291954,105.204503370195,1216.02971256012,252.443825469376,8.51160631604846,73.8528684653279,2979.34130927381,2951.50580293023,2961.79433498542,2952.92920465921,1.0477105065568,1055.74739452989,0,1.88055070659511e-12
"494","02-GAN","45-BKD",-0.0451718172859908,2968.26373532635,89.2034089946911,62.5557537046029,1607.16505671122,3054.53757790649,2911.36029357385,143.177280471986,73.7159590794995,130.00071720248,209.954102297863,119.767068294978,1360.32730895681,314.651176623346,8.77022374558572,78.6598473317447,2977.87421042989,2953.45023355139,2962.79746833315,2954.13037739686,1.56318394835581,1031.3273718829,0,1.88182590861348e-12
"495","27-OCA","45-BKD",0.026153459637792,2965.92928925067,89.9503048361338,62.3647688678729,1630.9490111088,3052.74972747093,2908.20708640469,144.542635388549,71.0495570997067,119.051771829295,179.63178331749,101.909745428649,1249.72369729482,269.169434911785,9.38648947687244,74.1157537568051,2976.43586077009,2949.90725170655,2959.00857249922,2951.18327904381,1.20897732417647,1088.10042858441,0,1.9816253235507e-12
"496","43-OS","45-BKD",0.00593781608513963,2963.1262399052,89.5621101293671,63.2188934154725,1483.34904017073,3048.42135380091,2906.56553941362,141.855805814936,89.5102992539995,129.970036881693,187.356741401587,101.38295900152,1400.22659267468,285.822098121214,15.3782772107071,68.1490649105458,2972.85455528002,2948.15448340941,2956.52902530284,2949.67883163624,1.14583927761303,1089.08300918408,0,8.07794955217735e-13
"497","07-OSG","46-PT",-0.00986794643815606,2966.30794434576,88.4840986839003,62.7509276238486,1546.41189298879,3051.6163705868,2910.0439349967,141.572434484839,77.6926560353945,123.587692936182,207.08786041444,113.304996482803,1368.29040895765,313.43125359825,10.9453387030174,76.7671100455271,2975.58729820328,2952.43762575453,2960.5732765735,2953.12911305725,1.17467081568234,1055.48550507144,0.0100603621730382,1.48772489852348e-12
"498","18-BOL","46-PT",-0.0171883560825687,2968.00105666113,90.13312914991,62.8306259595816,1602.06564851696,3054.24059449844,2910.4418272484,143.798775259904,70.5466607061271,121.459317385055,179.486876960814,106.075240568226,1249.01574691012,265.25153152586,9.6592301296124,74.191468586759,2978.34733329232,2951.82568231217,2961.48447111836,2953.07567654507,1.18739441242509,1050.73001587234,0,1.97053787885701e-12
"499","24-KIL","46-PT",0.0369882306149273,2966.95309833618,89.6011091369004,62.5192506419107,1603.36808407103,3053.09613141265,2909.46188739868,143.634243024494,72.8759005940408,117.48521022341,175.847269624573,99.6598406326242,1250.07792835431,265.904437068379,10.8418657641362,73.4218679174221,2977.31901013892,2951.08816642891,2960.08475929234,2952.37229612175,1.14883111009641,1064.02517585624,0,1.77124928577601e-12
"500","31-ACA","46-PT",0.0349215513949275,2965.92500236538,88.0072570061601,62.5985301984635,1527.38466763084,3050.59055082856,2909.59515824367,140.995386143457,79.2256824928997,115.730103806228,186.932237935314,99.6574394991654,1317.38235082923,290.66781985801,13.1793541099786,73.5817394058597,2975.45751108348,2951.90629392842,2959.36188483321,2952.96193771626,0.846815631574944,1060.71836900546,0.0173010380622837,1.20654982091004e-12
"501","21-KT","46-PT",0.0573759211489216,2967.84680411179,89.9410006520505,62.7245362126794,1603.57638978564,3054.05233554472,2910.32232144779,143.73002763228,70.5756046305675,119.247704203792,177.627639938649,103.343664079987,1240.91735066395,264.698347107438,9.96510561767032,74.1629170189219,2978.19589830299,2951.7968285931,2961.23599251571,2953.02686353951,1.16703147221916,1052.31338038589,0,1.8905142272047e-12
"502","22-OMI","46-PT",0.0245329781321306,2967.80756462465,89.7762827238348,62.6386006276938,1605.74061960539,3053.9749738569,2910.30736682233,143.66761062233,71.7960340051408,119.506137577738,178.905807278987,103.310198257057,1255.1525028218,267.838999156574,10.2219074711246,74.0530629576772,2978.15493731188,2951.85292498451,2961.13433336469,2953.06302632016,1.18653289989961,1052.25161734519,0,1.81732224322276e-12
"503","43-OS","46-PT",-0.0671576553326216,2962.96008741999,87.9077973882836,63.6425172277244,1391.71738369494,3045.88955431099,2907.55218432323,138.33734921375,97.578647751406,127.09036080234,192.698794996882,98.7128512830619,1461.70481927711,301.654617861093,20.0742971581149,67.5558225332972,2971.94410356269,2949.40763836596,2956.63052993223,2950.78411791698,0.933006062473911,1067.94613316547,0,5.34460983926032e-14
"504","26-OG","46-PT",0.0073162918412055,2965.43744781727,89.2597540061892,62.5059464724009,1588.05876893488,3051.32506578751,2908.2054676318,143.119592448227,76.1528838063014,118.625954023754,178.870865159362,99.5168575257745,1284.67684260943,274.280534700583,11.6024173179656,73.04473058686,2975.66146920474,2949.95388164957,2958.55313040464,2951.21691894531,1.2660930019551,1083.54574841215,0,1.16893686061115e-12
"505","09-ORB","46-PT",-0.0253434280742474,2970.74475208831,89.556743976197,62.7305075779204,1588.19077744336,3057.18913605348,2913.9043684718,143.28475985501,75.9443937694223,131.579690179321,204.644353314176,118.909836093368,1360.55950116156,304.59198498335,9.51123255588969,76.8458251536218,2980.52904295096,2955.39298458134,2965.13554918744,2956.21538939763,1.67247449071104,985.116765034438,0,2.01121973212399e-12
"506","36-UGT","46-PT",0.0333766397531163,2964.55422973633,87.7852181934175,63.029605161576,1458.26709710984,3048.24107433501,2908.66469464983,139.576389131092,86.4837963013422,118.762400990441,184.006944838024,96.3278768176124,1354.53472464425,288.873015449161,16.2281745785759,70.4481568109422,2973.82671683175,2950.77480497814,2958.03372337705,2952.04266938709,0.892546782771595,1060.84936523438,0.0178571428571429,5.83162402483131e-13
"507","33-AP","46-PT",0.0654900771958164,2965.71083577474,87.8153107052758,62.6987947887845,1502.74074445452,3049.98744032118,2909.54431830512,140.443121773856,80.875992018079,115.034060856653,184.560846782866,97.5340608566526,1318.15343608553,289.01454998198,14.0628306865692,72.7670553903731,2975.10030595083,2951.92229352679,2959.17526196677,2953.03241160559,0.815588768310951,1056.8001432873,0.0198412698412698,9.55194391626185e-13
"508","25-CHU","46-PT",0.00119120820920345,2966.94210804491,89.5156311527375,62.4811265460052,1601.68767588626,3053.08063728579,2909.49283066616,143.587813127853,73.5217044652577,116.388291252984,174.451911953615,97.9695338861062,1248.28076478145,265.59916375273,11.0591397917826,73.2330172412284,2977.28792580225,2951.16487892725,2960.03644433244,2952.44921875,1.09715828859484,1062.42852586316,0,1.9229327839503e-12
"509","14-OKS","46-PT",-0.0455916395481343,2968.72705737965,89.7138068568599,62.6971913844615,1600.05968166042,3055.08108548001,2911.55104683541,143.530029984208,73.6943818169671,124.124999707884,190.411786534765,109.822071986155,1303.46471315676,285.080705522417,9.80743243995014,75.3400466334712,2978.83533539643,2953.12349721548,2962.45983446826,2954.12331081081,1.29616513226899,1031.30140919728,0,2.13624450858119e-12
"510","20-TUM","46-PT",-0.0133413533911075,2968.16731144832,89.9522912306242,62.7747018748316,1600.21266396925,3054.33377002342,2910.68921610784,143.64456245564,70.3489537226426,119.381962723062,178.191865673116,103.80570299872,1239.85587770174,264.931918683039,9.86604776180075,74.30211254899,2978.47693810096,2952.14654913379,2961.62069224552,2953.36228979298,1.16489527341959,1046.08488176988,0,1.93261758693688e-12
"511","10-PAG","46-PT",-0.00653916603955449,2968.90254963354,89.5646047533173,62.6869709919408,1593.72106279196,3055.26563255074,2911.90996748148,143.3556702604,75.2817297158782,127.375085716641,196.952749130406,113.334364334578,1338.51271217582,295.888316360946,9.82164951304799,75.9047417709508,2978.83235442171,2953.59330047922,2962.87577973985,2954.47611549613,1.36930567882859,1023.62129812339,0,1.43698814701011e-12
"512","17-LAG","46-PT",0.0404712007020909,2967.60373717163,90.577155890379,63.0787066972041,1596.79609331067,3053.72364975799,2909.78748343107,143.936160992228,72.3993859474947,126.931876842038,182.877463490307,110.840188582943,1279.77206444434,265.526135677544,9.64310196432785,73.6072491643361,2977.98136184026,2951.08012268537,2961.20436453145,2952.46550901751,1.15520489847905,1061.77261250552,0,1.43521291010849e-12
"513","08-MY","46-PT",-0.0517385945660296,2970.75998592549,89.462904476559,62.6826382131732,1589.59171740789,3057.20795704185,2913.96082359714,143.247136590278,76.0782599837181,132.488999337443,206.960669215721,119.747588807808,1371.60247041175,308.804701406744,9.50421942681559,77.251622246575,2980.51250370847,2955.50889590162,2965.16485849556,2956.30304164783,1.53232403326305,984.558006686716,0,1.44226778046985e-12
"514","27-OCA","46-PT",0.0272499205281997,2965.92626539327,88.2604518567101,62.6148348145566,1543.11508333885,3050.75819981462,2909.40621855138,141.351977590787,77.6042373527915,115.887853150449,185.481356242552,99.9002823393224,1302.65819112487,286.27344639665,12.6553672548068,73.7009394500215,2975.620525192,2951.57655422405,2959.30592392744,2952.65085573358,0.929507850610821,1064.75236692267,0.0135593220338983,1.37463988007729e-12
"515","30-OLE","46-PT",0.00919375217790236,2965.82605511209,88.2052635801011,62.6366477496382,1536.6706074148,3050.54589755293,2909.34360493093,141.202294999275,78.1124196398086,115.463768226513,183.374396227408,98.6071858613387,1299.3544663139,284.133454032566,12.9818840804307,73.2823997165846,2975.50402301291,2951.49788411458,2959.18114703635,2952.60266732478,0.911115363855957,1064.23386195086,0.0144927536231884,1.4155854401358e-12
"516","32-APU","46-PT",0.0200386602855239,2965.64566101816,87.8654404922053,62.66863117913,1506.65822487032,3049.99663145243,2909.41970837551,140.576923262253,80.9838057606809,115.838056741938,185.10762493427,98.0468960348894,1321.71052483315,289.091092870303,14.0492577649321,72.6343071200104,2975.0977274165,2951.73313353998,2959.07118330118,2952.86066686962,0.832331059830379,1058.71960202113,0.0202429149797571,1.01044203913286e-12
"517","40-KAG","46-PT",0.0512196748636298,2964.63274659701,87.6830267408874,63.058764966719,1448.74808207319,3048.20553045916,2908.85583421204,139.349693438758,86.9350715590401,118.337934763154,183.629345946517,95.8675866624329,1354.70449847824,288.661554067413,16.5439672996661,70.2368046579185,2973.8299193587,2950.97801985477,2958.14774851419,2952.23926979486,0.821707059580517,1056.80210005871,0.0245398773006135,7.31518686507783e-13
"518","28-AKA","46-PT",0.0189406188977236,2965.89632074884,88.2044917438047,62.6186779644472,1538.07641731425,3050.65544225814,2909.40898749169,141.246453792491,78.0164500297384,115.45419638884,184.018912673842,98.9104608846894,1300.49408781444,284.9107562126,12.913711615488,73.4056032329586,2975.57279026762,2951.58363115027,2959.26004179826,2952.68144929494,0.909759673978436,1063.58357704108,0.0141843971631206,1.41943846388478e-12
"519","15-NGO","46-PT",-0.0407001447168278,2968.1453397959,90.1920007650465,63.0816039274424,1574.91157460372,3054.15664584493,2910.76912235523,143.38752780566,71.7688692173607,126.54324398593,189.133259388811,112.36228657406,1284.15367333767,276.140683860184,9.47550113057772,75.0793416590361,2978.21634448079,2952.19506781563,2962.08704184211,2953.36042551155,1.22505051154801,1041.22633249669,0,1.94002647380103e-12
"520","12-OLO","46-PT",-0.0127387371063298,2969.1988208912,89.6143690509561,62.6926623607369,1593.93903316294,3055.58470273116,2912.1680435997,143.41666625851,75.5651577765068,128.28052112595,197.020576414257,113.991426554236,1342.81138529208,296.160150316026,9.84739370895511,75.8563039489244,2979.14951905302,2953.8143034256,2963.17832764677,2954.70987453382,1.39330016618782,1018.68046010963,0,1.46907749134332e-12
"521","19-KTC","46-PT",0.0207407316517304,2967.89639233268,90.2250446584773,62.8270829042649,1606.23096943412,3054.18093105051,2910.23484435056,143.946078703365,69.5991533350817,120.979500694071,177.359625668449,105.302807568229,1235.75802008481,261.114081479649,9.43493762500783,74.0771091481581,2978.29997963319,2951.58979870801,2961.34068126984,2952.88079866624,1.17667551316261,1054.44057052531,0,1.68958160556888e-12
"522","45-BKD","46-PT",0.00339656469774068,2961.30556196733,88.715151422674,64.291260805997,1358.65311612216,3044.28787286932,2906.1363503196,138.15151533647,104.603535738858,138.209091047807,202.233332131126,106.224242193049,1553.23030229048,307.299999445135,22.3151515267112,64.6260596535423,2970.26665482955,2947.41666814631,2955.1621315696,2948.90152254972,1.40270842476325,1089.49612482244,0,1.97258865101375e-12
"523","01-AIN","46-PT",-0.0735903201636319,2968.53141135972,88.1847864305296,62.6588020652994,1554.54444325853,3053.7458399446,2912.37349901839,141.372346388904,76.875024083149,127.230493581644,214.138984430678,118.786288079214,1382.42684941776,324.600401571408,10.4148020711495,78.5980302610414,2977.6199020412,2954.77811272994,2963.30407861916,2955.31941955882,1.18737383502676,1011.55824854944,0.00860585197934595,1.74910702153779e-12
"524","03-DUK","46-PT",-0.0583720422739471,2968.59002377717,88.185990109651,62.6566825667672,1554.58384744395,3053.79362814198,2912.41652810802,141.377101466967,76.4143963224991,126.0785508529,212.390289704696,117.524057749873,1372.54202657948,322.136521526834,10.4205797245191,78.5557284015158,2977.68294539742,2954.85652088995,2963.32319123641,2955.40449643342,1.23787085225153,1011.26399127463,0.00869565217391304,1.71570517367438e-12
"525","44-MK","46-PT",-0.0548652537080449,2960.83804238809,88.1775527129302,64.2953995369576,1340.70487357475,3043.20268950591,2905.8918852935,137.31081163561,106.097597276842,136.988738188872,204.295044357712,105.700449969317,1564.12161832242,312.707207757073,23.1711712399045,65.137041040369,2969.65691643792,2947.31081740921,2954.75001319679,2948.74775654561,1.28598910086864,1093.30620513091,0,1.26928172664838e-12
"526","38-OCU","46-PT",0.0630050436627411,2964.53416461709,87.7205930168246,63.0674163206124,1450.21618652344,3048.11934407552,2908.7325213397,139.386831495497,87.0685871736503,118.988683300254,184.402778248728,96.3729421827528,1358.917692208,289.553497314453,16.5154321164261,70.2584865240403,2973.753427011,2950.84053548177,2958.03857421875,2952.10597662278,0.830955466131765,1058.88653639805,0.0246913580246914,6.28304572844782e-13
"527","37-OT","46-PT",0.0240203198967514,2964.92510431463,88.700126152534,62.8476186975256,1503.79378043831,3049.81384911475,2908.40150352577,141.412337464172,85.5463565479625,120.995670665394,181.890151878456,96.6158007832317,1348.4350641424,283.443723207944,14.8917748959034,70.2641883453766,2974.62895380986,2950.29437810724,2958.19752086293,2951.65367701146,1.02569456073431,1064.58354920226,0.012987012987013,6.40221229648271e-13
"528","02-GAN","46-PT",-0.0771400122621811,2968.74671790082,88.1585021309231,62.6499357140583,1554.98182277514,3053.92087126359,2912.57159901495,141.349275247325,76.3447826617697,126.010724752675,212.733188396951,117.475796920113,1372.43130349864,322.805217019786,10.436521734984,78.6774649578592,2977.83096424932,2955.03550738791,2963.47855171535,2955.57927904212,1.30039346439744,1008.63761113706,0.00869565217391304,1.67180343420304e-12
"529","38-OCU","47-BK",0.042252374743694,2963.98121823547,87.3084674548077,63.3606696385209,1409.8273532006,3046.69355232485,2908.5752688172,138.118279323783,90.2420849133563,119.456092957527,186.281362061859,96.4820786753008,1382.18189592259,291.236558483493,18.2643368833808,69.2118810017904,2972.95414881552,2950.63978100848,2957.63215752058,2951.90099310106,0.917718608566511,1058.14659463206,0.0161290322580645,7.48592149036131e-13
"530","09-ORB","47-BK",-0.0515269471534225,2970.2646301163,89.3632677620826,62.8444569040135,1570.28875359607,3056.32257751145,2913.60092764916,142.721640248989,77.7269730027017,131.822425709137,205.271669424433,118.414921545858,1373.75043630017,305.723675979162,10.3574752932444,76.262152959747,2979.95404702498,2955.08086124973,2964.66550135321,2955.92291717796,1.66349711709182,988.955611570135,0,1.94912891102571e-12
"531","18-BOL","47-BK",-0.0519133958962038,2967.47134633005,89.93432782962,62.9595852322049,1580.65051299672,3053.32880738812,2910.13045850212,143.198353896906,73.213717284026,122.510905192811,181.368930279767,106.105967053072,1273.0160489306,268.740741155177,10.751028837981,73.5670019361708,2977.68765673225,2951.51317575714,2961.00473210841,2952.77036916474,1.1965011805112,1053.68847882306,0,1.87860444069265e-12
"532","22-OMI","47-BK",-0.00707911155959552,2967.19382175274,89.4573387732873,62.8124085282141,1577.45917897515,3052.79531237048,2910.01238123239,142.782935347418,74.9882111384951,120.812112965065,181.825596695553,103.700486423482,1284.9787824312,272.658266952879,11.496021235337,73.3520974075763,2977.3577262413,2951.54531560842,2960.59858877653,2952.7579510838,1.21463423095296,1054.9263147005,0,1.63682976872936e-12
"533","20-TUM","47-BK",-0.0387261998194266,2967.65248256312,89.7320238717476,62.9127303240008,1577.50946729855,3053.39982806655,2910.40898060026,142.990856332375,72.8243973177865,120.296550189468,180.086242751885,103.848711617867,1261.33499350988,267.841230359161,10.897339990906,73.6570656507687,2977.82356669362,2951.86013908101,2961.15960404165,2953.08312409893,1.1797999997636,1048.45794129788,0,1.8594474565477e-12
"534","40-KAG","47-BK",0.0273744887524477,2964.07010491519,87.2779263991086,63.351560419256,1408.76365163874,3046.77630190926,2908.68359636113,138.092691350111,90.1087344164517,118.886363432369,185.597147895691,96.0409979998747,1378.3850254324,290.450088908966,18.2798573652053,69.1985786560385,2973.02509817848,2950.7606938816,2957.72949349306,2952.01827529662,0.909193189260158,1056.33363644197,0.0160427807486631,8.37916282463285e-13
"535","17-LAG","47-BK",0.0207973854266248,2967.15480998411,90.4262503561616,63.1714917938011,1580.18305344847,3053.01251146811,2909.52218783104,143.490314474406,74.0747244052102,127.375504629953,183.727804742772,110.414245476157,1292.86400317915,267.048426667368,10.3668280825488,73.0627743349237,2977.43522706852,2950.80045139414,2960.78389062027,2952.1949117074,1.15624968620969,1064.2765294553,0,1.43666993632486e-12
"536","27-OCA","47-BK",-0.00768923750992337,2965.49912293054,87.9795366006211,62.8198726618178,1512.57622276952,3049.72832582288,2909.26384330917,140.464472229578,80.1666667424026,116.393677977559,186.495559118384,99.6985369595614,1320.45558898352,287.501567398119,13.9655172339054,72.8316996463788,2975.01401703933,2951.40412544083,2958.97360449525,2952.49034152136,0.972682418840807,1063.87961111995,0.00940438871473354,1.38862559104284e-12
"537","08-MY","47-BK",-0.0740153125452757,2970.2889969163,89.2789332556766,62.7984836717206,1571.84363766146,3056.35615505172,2913.66147215528,142.69468495916,77.8648180507085,132.655112598756,207.3226459047,119.15569033036,1384.09474285265,309.68630812197,10.3515309254466,76.6506306401985,2979.94945062013,2955.19815925585,2964.70306026254,2956.01299488193,1.51521470418835,988.303551103668,0,1.3950532355565e-12
"538","01-AIN","47-BK",-0.099058336098023,2968.20284615509,88.0396690810022,62.7651687748176,1537.98873886235,3053.08429752066,2912.18071813662,140.903580998192,78.2550506844008,127.047245233709,213.536914415596,117.9307163207,1388.64655539773,323.72754814211,11.1944903484061,77.9454390596752,2977.22079271049,2954.56019176136,2962.97025116219,2955.12892440922,1.1999092129431,1013.20824811951,0.00661157024793388,1.74162641063359e-12
"539","33-AP","47-BK",0.0527806121268313,2965.23587876472,87.5293375927469,62.9284760710122,1470.95483000382,3048.86413751132,2909.36775273862,139.496376590452,83.5531400735827,115.692934533824,185.813103827877,97.5066425212915,1337.37620433863,290.1956518422,15.4547101103741,71.8435978543931,2974.44454204172,2951.69293655174,2958.80253003991,2952.81371097288,0.875395816284003,1056.48291236767,0.0144927536231884,1.00783255655675e-12
"540","15-NGO","47-BK",-0.0862359097249959,2967.67747320131,90.0166784532478,63.1796077946024,1557.80697457634,3053.36962890625,2910.47956806207,142.890063328168,74.0325934912135,127.247004680351,190.375969207312,112.119274179729,1303.58245101187,278.707541403256,10.4288231283111,74.4997609483263,2977.65004686674,2951.90416473969,2961.63935526229,2953.08050962936,1.22806610924686,1044.33147638494,0,1.86160049470035e-12
"541","46-PT","47-BK",-0.135070412000129,2959.70165039063,86.061110534668,65.1185070800781,1212.22979492188,3038.59333007812,2906.27331054688,132.320001220703,111.532222290039,133.166667175293,208.570001220703,103.433333435059,1590.24666992188,312.366669921875,27.3266665649414,63.4999760437012,2967.62666992187,2947.59666992188,2954.06,2948.95333007812,1.32322118282318,1081.77526855469,0,9.91384317304209e-13
"542","07-OSG","47-BK",-0.0501777978262241,2966.02882968075,88.3017963987852,62.8701998807647,1527.561566783,3050.9462632895,2909.92738433076,141.018873686983,79.2575176993167,123.542706304686,206.713531464853,112.563979370351,1376.164107017,312.93218109658,11.8262955716842,76.0936444185517,2975.21747353347,2952.29238487434,2960.31142175129,2953.0088017147,1.1898124204878,1055.37801098961,0.00767754318618042,1.49107883586572e-12
"543","36-UGT","47-BK",0.0100287253131532,2964.01605478923,87.3778934081395,63.3184207081795,1418.13405100505,3046.84462229411,2908.5208346049,138.323784510295,89.6312210957209,119.243489384651,185.876302083333,96.4392359654109,1377.61979293823,290.58854118983,17.9583332637946,69.4105489253998,2973.04325485229,2950.5885403951,2957.64061355591,2951.85200500488,0.968899662425277,1059.88719304403,0.0104166666666667,7.05333763213706e-13
"544","30-OLE","47-BK",-0.00205003223803476,2965.37987711589,87.9109720865885,62.8529262924194,1504.71317708333,3049.46778238932,2909.19722167969,140.27055557251,80.7964816411336,116.035555419922,184.621388753255,98.4961109924316,1318.54333068848,285.610555419922,14.3488888788223,72.3915912373861,2974.86842285156,2951.32082845052,2958.83776285807,2952.43584228516,0.958495720347564,1063.34731201172,0.01,1.42718126799116e-12
"545","28-AKA","47-BK",0.00329766170194247,2965.45338031046,87.9160312079137,62.8321251464046,1506.63534366383,3049.58987486596,2909.26034645629,140.329520331489,80.6554103926116,116.015522801019,185.190904056325,98.7777776780471,1319.2173178679,286.297929950789,14.2592592582204,72.5225985657935,2974.94425934436,2951.40332190819,2958.91720281863,2952.51171635646,0.956317332490013,1062.7654131721,0.00980392156862745,1.4305047246254e-12
