"","perm_1","perm_2","perm_3","perm_4","perm_5","perm_6","perm_7","perm_8","perm_9","perm_10","perm_11","perm_12","perm_13","perm_14","perm_15","perm_16","perm_17","perm_18","perm_19","perm_20","perm_21","perm_22","perm_23","perm_24","perm_25","perm_26","perm_27","perm_28","perm_29","perm_30","perm_31","perm_32","perm_33","perm_34","perm_35","perm_36","perm_37","perm_38","perm_39","perm_40","perm_41","perm_42","perm_43","perm_44","perm_45","perm_46","perm_47","perm_48","perm_49","perm_50","perm_51","perm_52","perm_53","perm_54","perm_55","perm_56","perm_57","perm_58","perm_59","perm_60","perm_61","perm_62","perm_63","perm_64","perm_65","perm_66","perm_67","perm_68","perm_69","perm_70","perm_71","perm_72","perm_73","perm_74","perm_75","perm_76","perm_77","perm_78","perm_79","perm_80","perm_81","perm_82","perm_83","perm_84","perm_85","perm_86","perm_87","perm_88","perm_89","perm_90","perm_91","perm_92","perm_93","perm_94","perm_95","perm_96","perm_97","perm_98","perm_99","perm_100"
"33-AP",0.0426238527725576,0.0617098277391624,-0.0390696269803641,0.0122058169736189,-0.00541112978453562,-0.0827533071237081,-0.118660868634864,-0.033084126618333,-0.0443470446784133,-0.0103490478848354,-0.0703286697816032,-0.0500164496816138,-0.0518803217114439,0.00176167921384585,-0.0344111737069175,-0.0101293152600563,-0.0273922760502192,-0.00750417586638119,-0.0103120322243355,-0.0811555802203059,-0.0494524702200827,-0.120680320873528,-0.0534687463470866,-0.105342930074209,0.0319951813663645,-0.0293463044663596,-0.12330148400336,-0.0444166333807954,0.0602834149771074,-0.0432677595392237,-0.0512841246173728,-0.100119342255311,0.0136068072052866,-0.0651654856136288,-0.085687944284834,-0.0398977756697056,0.0107399512514613,-0.0275489843305585,-0.128005069039518,0.0135756868878329,-0.0188186001539157,-0.121955089609702,-0.0364740639369254,0.0109912052993442,-0.0341607792995098,-0.000392943387445666,-0.165302410904659,-0.0849605863952598,-0.0251730344799821,-0.0658022644438403,-0.131299229790322,0.00143613728967185,-0.011076083921826,-0.0140294190705927,-0.072950229693419,-0.16408680028915,-0.0355717520463295,-0.0211175947205657,-0.0657101870675907,-0.0446426439956207,-0.0919189379985017,0.00087378380191494,-0.0335528258328255,-0.0305383282687033,-0.0480991955955918,-0.0460222880221473,-0.0284825111846743,0.030124277361655,-0.0138128056024354,-0.0346350794352945,-0.0033321076199726,-0.0296939398643601,-0.0303816468067397,-0.0409914060695449,-0.0282175645105502,-0.0479817465149961,-0.0790270757913507,-0.00719854754909899,0.0608183700955949,-0.00775754107931714,0.00200595510530455,-0.0635470412280372,-0.00234561625039764,-0.0417616124298692,-0.0124117178776852,-0.035395933650056,0.0158527407894612,-0.040838769350374,-0.0411287539153611,-0.0313990067514218,0.0151440693527268,-0.0258673557762785,0.0173189892249975,-0.00664802438236833,-0.0311967247282705,-0.0548835722928063,-0.030739630857139,-0.0326360055949761,-0.0921384733719088,-0.0277262074567903
"36-UGT",-0.238671049124611,-0.216568082157128,-0.263788184928702,-0.342647097894397,-0.30080795245674,-0.391146522763933,-0.237746790931873,-0.263815563715766,-0.240694214582519,-0.581430730645008,-0.317689931496172,-0.302015614157177,-0.251211184937955,-0.297752286021465,-0.26021132027243,-0.230392387514713,-0.301478434244081,-0.256144887725502,-0.284202675117604,-0.265370040459797,-0.262104706261971,-0.299993396438617,-0.324844923078698,0.0210013294267459,-0.181582446278832,-0.23103847493525,-0.451848646621985,-0.36214317238524,-0.0323785744401446,-0.155774747529572,-0.383612755402769,-0.287526234035572,-0.268094869482329,-0.265498150200727,-0.210496646915141,-0.30796085955254,-0.1947251426389,-0.264997596583999,-0.0354513464344803,-0.357509257778313,-0.270736868252212,-0.20452789501409,-0.257728543143413,-0.341632626468859,-0.264115110699424,-0.302408491726937,-0.415211074413717,-0.284783764867298,-0.269322880297419,-0.117535908794839,-0.286773417446988,-0.208687027056886,-0.307498496480632,-0.212108196219255,-0.35182037459007,-0.355443102140443,-0.253736338985419,-0.264990585882368,-0.396795260501671,-0.255007805390226,-0.381088674633226,-0.241348505434516,-0.272753552733252,-0.166177462233416,-0.197246389080573,-0.186428285217019,-0.234588722852778,-0.310427597746439,-0.267434168325001,-0.273394230209739,-0.277500271225451,-0.255743762661195,-0.211429239935205,-0.256803342330166,-0.215829499376787,-0.273011542073571,-0.296272879725099,-0.261695472586522,-0.0810040610141765,-0.239606767273252,-0.301062657951093,-0.304664480311561,-0.157156656562728,-0.236421200100588,-0.29202731723652,-0.276500172150274,-0.0769529580735062,-0.325494714745442,-0.25372650274515,-0.266187207576546,-0.22676583167273,-0.31445714057999,-0.225772816655923,-0.29194713478425,-0.243192381746759,-0.389578463103869,-0.321960877925206,-0.277768581646873,-0.228561847862757,-0.203648944721695
"37-OT",-0.171096523973719,-0.0688631046395638,-0.0977040378862284,-0.0956827527714512,-0.0550094175469251,-0.202463932367265,-0.110369220335564,-0.0996668990078267,-0.101245628477165,-0.153805609102925,-0.0912810445577514,-0.111802504181674,-0.0881460407725869,-0.104793023996199,-0.0964829913130054,-0.147456474218036,-0.134087950507989,-0.0613411566988797,-0.0999137869349938,0.0311347262506364,-0.112477129027867,-0.104346208200355,-0.138607476416062,-0.0928602937446816,-0.166845695655357,-0.124597358249832,-0.295662405375531,-0.302217575198186,0.191996216187812,0.0863636882592203,-0.178492507527207,-0.179625687668923,-0.0984243484087253,-0.105847471389078,-0.0963189482199704,-0.112150558202011,0.0253527596227453,-0.0123410315569839,-0.0236384060271309,-0.16024781151679,-0.0898505066946718,-0.12221712601651,-0.096085552354491,-0.257149991060311,-0.0940865571197038,-0.0858510027441866,-0.126497003462741,-0.0975405715016298,-0.0892132408775896,0.0347736423555469,-0.11519791298147,-0.0412868346060884,-0.143616553700972,-0.0667688126513453,-0.0924445877573008,-0.0524394393691383,-0.0710446920677699,-0.0390787172003242,-0.4026244064381,-0.0509020994554337,-0.314025844492187,-0.0725007251203806,-0.12677175632994,-0.143734146468572,-0.112741649921388,-0.0135656428090025,-0.26605532665717,-0.122495629447258,-0.148234673920718,-0.0935342911216308,-0.100286425044577,-0.077662144106611,-0.0677537311465433,-0.0793735875307378,-0.00381295450376129,-0.127845456416492,-0.168708905199547,-0.102025981938331,-0.193235987504043,-0.140596743395092,-0.170422537457992,-0.138365669812716,0.0361273671184249,-0.120409265926606,-0.0752340855990852,-0.117797495315365,0.210756707742062,-0.192851662945105,-0.1552336374882,-0.0843336014342435,-0.0613936664528278,-0.0900018310024449,-0.0758583990097834,-0.163052258896722,-0.109641470447606,-0.0902949698454665,-0.127913154900423,-0.0941726297864713,-0.161644229723664,-0.0299161050254497
"38-OCU",-0.235430977218223,-0.09008921682252,-0.0815691825528468,-0.0536614949628935,-0.0796550575383956,-0.286263894726548,-0.107266269612819,-0.145362128737032,-0.113699047376065,-0.440869641495224,-0.26264272855091,-0.105299107516584,-0.0934402075089953,-0.0857218531903845,-0.0971690074469005,-0.138485921961931,-0.142251322274237,-0.00934418449473884,-0.0799887246844906,-0.118457627615123,-0.120205338100496,-0.068433610307012,-0.105453723588891,-0.349198744343777,-0.483880312590178,-0.0678471564523371,-0.22912853590845,-0.0908775092420901,-0.0628399162695139,-0.117157123162627,-0.0994305197736989,-0.0652657074933749,-0.132645553176355,-0.192613146495241,-0.109878860837159,-0.0933441596963822,-0.153511398725516,-0.379323545024812,-0.165019196098724,0.0225716710967951,-0.117587705936232,0.0665795303896144,-0.115106329131652,-0.286052760366603,-0.113510654899011,-0.102529337388893,-0.349149305368551,-0.109735832394565,-0.11575772714112,-0.0690396060316503,-0.0725319540857357,-0.0873497499315214,-0.167122179723349,-0.204056694165779,-0.173897123637309,-0.101905604804882,-0.0946741018837551,-0.0790162781625861,-0.389645284472937,-0.150307395809542,-0.324749288791262,-0.0136645155640034,-0.0623882852901239,-0.239477470211032,-0.15015265511804,-0.0770939777019117,-0.253068486862046,-0.0831875742781363,-0.178921422502459,-0.116699940324455,-0.259747337421974,-0.0736062021589254,-0.0896519333027979,-0.121916025201973,-0.0960089360615035,-0.115558859288587,-0.225132126242609,-0.116225087780292,-0.116369010730122,-0.132664923805196,-0.115132385184006,-0.151129576206833,0.085075531855008,-0.0909703496029364,-0.139551398108505,-0.0947683874342278,-0.0682988044432606,-0.130122134024154,-0.14114800988658,-0.0887525160577729,-0.0948738857298776,0.0295740183791812,-0.187888789372669,-0.0933661784194724,-0.159961990900664,-0.0862879586525431,-0.136962630790094,-0.11065451531207,-0.442454020002054,-0.102012505054021
"40-KAG",-0.238128307357569,-0.265928478066745,-0.260485720857257,-0.221983523375671,-0.255658798812934,-0.352751001994062,-0.226303615528499,-0.266090408389023,-0.241339016453897,-0.562367891079966,-0.390912804852956,-0.28423725410515,-0.228829085678273,-0.279474241738113,-0.242986033963841,-0.304722674027841,-0.285668271388594,-0.283157730441453,-0.235892510933112,-0.295096703512111,-0.249117083238243,-0.256832247525246,-0.2419287542566,-0.1989127400775,-0.376246062061606,-0.236357326091376,-0.464467401705603,-0.276920174650891,-0.264134256520832,-0.13444111236823,-0.210503882347745,-0.333857221679628,-0.254997667140271,-0.387588323403431,-0.169729546731028,-0.256914462843847,-0.215185002470506,-0.35151694548931,-0.206161488980134,-0.341780052353973,-0.278689740814606,-0.210719358994645,-0.247379894251603,-0.356831699493391,-0.262215306213738,-0.292460856808992,-0.378473893016081,-0.321287268303993,-0.201670774980499,-0.157463919649229,-0.223974609724096,-0.229667147859581,-0.308074771562888,-0.155082119054091,-0.314444676335974,-0.315958806495512,-0.190558724773044,-0.0851273031301218,-0.606410410584215,-0.236755667204832,-0.47924093159124,-0.324693463456138,-0.278267067302858,-0.177209455224859,-0.321728077376217,-0.171076586229418,-0.517682466746818,-0.346250460613039,-0.300383208708495,-0.239510531480972,-0.428779825903568,-0.235309572350713,-0.231528299758611,-0.305982826696432,-0.258835365539775,-0.252591689587763,-0.358904832475221,-0.266331166990009,-0.224946130915727,-0.295627953027183,-0.409619262113449,-0.278298576795035,-0.103551008481521,-0.295937583209374,-0.343736263663602,-0.242701760287909,-0.224234707900224,-0.282914514500916,-0.287242001960926,-0.243534101219418,-0.151771713390233,-0.246411041263353,-0.162183192475301,-0.348394052949364,-0.221669107449635,-0.210059810498929,-0.335031495335211,-0.210831521367282,-0.453419404299615,-0.210433363229052
"43-OS",-0.0088584067018187,-0.156415745236491,-0.0654331785649473,-0.151868053216212,0.048654954138165,-0.106711595955077,-0.0894297339812553,-0.067118175394856,-0.0954008380720004,-0.0764588712646472,-0.00253115647972391,-0.0680126398881127,-0.0936155701569081,-0.0796493262162974,-0.0744820312395604,-0.104944713300533,-0.0718123497854684,-0.0814520879042195,-0.0568199016103672,-0.218256406437285,-0.0658157524901035,-0.0842558520378733,-0.128255377493572,0.0473094746021817,-0.0977858833195786,-0.0158593374172664,-0.0391554984748557,-0.0456080183673084,-0.200493468653059,-0.158042820455878,-0.10208724948389,-0.187674749276469,-0.068459307371195,-0.0650117434829296,-0.088262325711024,-0.0653470898075648,-0.137958856284142,0.0300029571712428,0.191546922901077,-0.0383409123400245,-0.0765702028551367,-0.309354519427943,-0.0707488399688616,-0.0586751061912814,-0.101881741267766,-0.0344299632535552,-0.0873076660874503,-0.0306829235016723,-0.100812915596002,-0.0509040513451311,-0.0290177639869522,-0.0733081284390507,-0.051938120386084,-0.0755978570892031,-0.110693757093516,-0.0500364235858572,-0.0824582864148378,-0.086526202729075,-0.0150578520243398,-0.0981940951350084,-0.0333267644781299,-0.175464058799302,-0.0873233341164712,-0.141903591808708,-0.103029451275306,-0.108730152667599,0.0129597170855645,-0.075882126171037,-0.119806218459779,-0.090699652858607,0.031637971443547,-0.0471221411834997,-0.0713775040163593,-0.00381866231949446,-0.103141587676314,-0.130155231346208,-0.0543953227668839,-0.0657571136138451,0.0156167830559226,-0.0676240732107607,-0.155032361702245,-0.184779650529396,-0.306021975794798,-0.14229939049396,-0.0353790583517826,-0.10323146038208,-0.190824817255865,-0.078025887770439,-0.0553934546032457,-0.113205679435969,-0.0369141833650635,-0.0632372302371174,-0.0247862452673031,0.0271795405642254,-0.107846787183203,-0.0131235692465781,-0.0293199809711793,-0.0781236313361402,-0.119844451235641,-0.103193911078014
"44-MK",-0.505316763037092,-0.630055411317287,-0.664368872005989,-0.535744544916286,-0.538571834662828,-0.500000299950272,-0.514804206799177,-0.723498989757061,-0.829177988011332,-0.503884075089087,-0.404689533428798,-0.626708719043223,-0.846169303555282,-0.504664642188965,-0.738174743940871,-0.570036215657987,-0.673385973111041,-0.379267587953739,-0.63358630513194,-0.576790532065804,-0.609892630463582,-0.561058998426343,-0.697505805476345,-0.290152262486693,-0.539682644821646,-0.465701586971165,-0.524310628906254,-0.494204295383951,-0.332827820663211,-0.519133376879217,-0.580467786895289,-0.557622436849435,-0.63420504838955,-0.49536200040479,-0.457678514817025,-0.660194711704641,-0.63034117632985,-0.329469314977589,-0.148306021065355,-0.510175405205112,-0.699746895118832,-0.649758186490101,-0.722687346918031,-0.330135085751445,-0.782007054498762,-0.640598594962782,-0.331127276969124,-0.608548533510237,-0.669509757573191,-0.443255076090324,-0.437959489077666,-0.623620866220581,-0.626477560628727,-0.562927164579835,-0.425929574407059,-0.556829835290104,-0.842430852773915,-0.539054369889011,-0.330631511339212,-0.635807048347369,-0.440265445911106,-0.469478734793891,-0.604258244484384,-0.420324880237198,-0.512126618027359,-0.879780515898461,-0.257975190011888,-0.517638634680309,-0.510327997016189,-0.701892130377035,-0.47071410044854,-0.560867914474143,-0.714426405718326,-0.550248849513754,-0.576646607473438,-0.596148221519391,-0.405874011565971,-0.628471106885918,-0.272256074408032,-0.604735406148473,-0.574561863667712,-0.664764210785528,-1.19409377779342,-0.634028184373213,-0.542908140798026,-0.738560363875795,-0.396076021471572,-0.681645492141444,-0.590332626757119,-0.795493916753049,-0.544701601518836,-0.552698225581213,-0.519073090110973,-0.307293730722636,-0.927386045274001,-0.499789745016134,-0.593140322228746,-0.682757528933865,-0.390489231144576,-0.594710049925475
"45-BKD",-0.262265893327757,-0.139265184124459,-0.436996812447278,-0.284499753365169,-0.279287597934522,-0.247614251321558,-0.227787712349525,-0.46118185251414,-0.548846739734429,-0.243650539254178,-0.222895751246319,-0.366339505333247,-0.550123764910925,-0.294555133408854,-0.458089393145585,-0.288184439268053,-0.394403989477496,-0.11582186523649,-0.295100607901433,-0.338372470492494,-0.337650401097039,-0.242491692097857,-0.344260383341251,-0.0502905747053832,-0.279983452902797,-0.178680605393497,-0.254835493364606,-0.20542696102209,-0.0852719332979892,-0.0119409322116755,-0.295273841193031,-0.291877284802339,-0.228714507096216,-0.245488831596869,-0.0361471047184749,-0.403726688509355,-0.381077097800058,-0.184239642737481,0.0951607059470847,-0.0473274208273768,-0.443406280964909,-0.454423826190355,-0.458035291310213,-0.0496877561302458,-0.468628658455827,-0.325718478757806,-0.156887820285199,-0.355695795303055,-0.401603297541406,-0.185068904817151,-0.107343270095262,-0.303458389867604,-0.364229510248911,-0.198688081651989,-0.160810219987953,-0.243311093786551,-0.626651892186458,-0.213298549457506,-0.164011220097378,-0.371674630099338,-0.233767548740323,-0.210287731855121,-0.349701035908506,-0.119766077955224,-0.314557729922481,-0.599209908934866,-0.0488271986747346,-0.364048322793132,-0.278345448930337,-0.427194801296179,-0.189898546313941,-0.409657371649462,-0.435174322799672,-0.27018535860442,-0.343689209258821,-0.408240920937417,-0.212202320301824,-0.379516094339309,0.023874154057109,-0.343671485088316,-0.341826650222141,-0.316388203888723,-0.930672199929275,-0.352403603601057,-0.189765180643405,-0.445719996656284,0.0374149293100845,-0.417310297688335,-0.365364717558087,-0.501043050025667,-0.292759997937018,-0.309144054677441,-0.264813604456442,-0.0138003329704299,-0.615272668974073,-0.228857859305582,-0.287547586781533,-0.421055679276,-0.210891616536399,-0.351219167630616
"46-PT",-0.152296286328891,-0.236168571631144,-0.238306630632153,-0.237627015244618,-0.154480724425202,-0.242900846572645,-0.192223446290531,-0.229291993823323,-0.257782641303722,-0.18859636601077,-0.089463679198956,-0.218661689623434,-0.275036789167807,-0.197151103020354,-0.25032472133858,-0.195909449854537,-0.216427526339271,-0.106864651128268,-0.207426715952254,-0.318779214824411,-0.208544708707448,-0.229696311608183,-0.214508977171045,-0.0539334003136549,-0.239755747965511,-0.203309946611404,-0.184815865955098,-0.118059448182971,-0.0907212350953746,-0.243743707422343,-0.23743282612034,-0.336798698921477,-0.209451732892555,-0.190065454451305,-0.19035403372238,-0.224613255983385,-0.285524949175819,-0.149051426879466,-0.0542094406158355,-0.187572138477739,-0.241105992324246,-0.322288382902731,-0.242579205988768,-0.0391353824366973,-0.25560410106717,-0.179682298834609,-0.0364069223632331,-0.219309297062166,-0.268602389519816,-0.105972068581495,-0.194843996721029,-0.220840519595291,-0.223141349592183,-0.23789564682809,-0.129439993884943,-0.252562378284135,-0.259511301111264,-0.183307373133975,-0.0718133257447522,-0.255050536941523,-0.0915205769604677,-0.19196567795695,-0.226878522436327,-0.219912733305352,-0.247702937728295,-0.290514818401084,-0.0582862491156195,-0.198083731111089,-0.191324216136678,-0.246323126756216,-0.0992140905931662,-0.233821623231143,-0.244499523599699,-0.178371832367061,-0.267440598454043,-0.233912574979116,-0.226889847655618,-0.201561793677209,-0.0686078239566212,-0.222232055588147,-0.258523132302916,-0.283236948198752,-0.381318216164518,-0.216821783387835,-0.180539839877018,-0.228028074199029,-0.248162120800596,-0.235531461307708,-0.234213130929731,-0.247004487988797,-0.192365018490145,-0.189994471710306,-0.186800092757317,-0.0708262518465013,-0.286993918700176,-0.210628914667362,-0.179735208023178,-0.232698155204087,-0.138425080781477,-0.213632072473438
"47-BK",-0.0221385082905476,-0.0813701131839266,-0.11124210785679,-0.0261669935366371,-0.0177400336780731,-0.111404499535644,-0.0695446756132678,-0.12516347682031,-0.149501054941478,-0.00858482483114598,-0.000398641570729996,-0.0763674171761421,-0.161881126108912,-0.0593901637214129,-0.131163749611984,-0.0748804703135864,-0.101032095358102,0.0381048206040224,-0.091014882161327,-0.209505210906008,-0.097264510845861,-0.0536677049360748,-0.116243418048295,0.0649095760458853,-0.112546914878545,-0.0550765129496007,-0.0403609846856239,0.0105670892326103,0.0124346853176176,-0.0782295840847023,-0.102426397837223,-0.0991683558988763,-0.0868889307831291,-0.0757719011898326,-0.078362115653021,-0.102504600801965,-0.116364150408405,0.0299907289189532,0.110460908666274,0.0205660830595248,-0.112392948430506,-0.164138718140225,-0.120769304772598,0.03614556725775,-0.152864117146764,-0.0670248279479906,0.0239293083932903,-0.0941364455232638,-0.147794569683695,0.0119872277813936,-0.0179216792118182,-0.071369691499366,-0.0795652464892234,-0.0541269549750585,-0.00616629817480918,-0.0868727001363352,-0.169118431407874,-0.0539323514522214,0.0164784085170058,-0.135568881679706,-0.016289522165625,-0.0718951905699754,-0.0754256078470399,-0.0555861967227671,-0.0713113243682799,-0.211172888569597,-0.0204948807930272,-0.0826591319557173,-0.0587015667149502,-0.129366647851958,-0.0178412605736771,-0.0968670730652343,-0.130794678670894,-0.0799475257329147,-0.0807881276138021,-0.0937002416388937,-0.0328968775544383,-0.0917878257582316,0.0891305071593607,-0.0794176914731406,-0.121517997849625,-0.132527381553693,-0.301872390600514,-0.123658447853144,-0.0577028640412511,-0.125175560801882,-0.0229111342375188,-0.11396012464885,-0.0902286349118955,-0.170801433242669,-0.0368225637542301,-0.0381195396450846,-0.0288096060382419,0.0632441627301152,-0.236928747330007,-0.0425169942253134,-0.0581189658525998,-0.123870396384566,0.00601391323962475,-0.104995353103073
"51-MF",-1.12469512521817,-1.03983403610573,-1.16722798927093,-1.00184812115445,-1.07820925865783,-0.938854074026416,-0.888629113551277,-1.17271627399566,-1.16060392578975,-1.00153945709414,-0.934020087257937,-1.13231960277248,-1.17027764074542,-1.04549363637696,-1.17049545148634,-1.02865649349395,-1.1702102043073,-1.10210025181794,-1.12383911134788,-0.796415424955703,-1.07299839902264,-0.980693269603742,-1.1701745549569,-0.740344645164095,-0.935858482318092,-0.954359968509622,-0.960272960933029,-1.04108765117573,-0.681599017113674,-0.384690116401593,-1.06172138838835,-0.714235958650634,-1.12544069700312,-0.945935011869554,-0.795042865267385,-1.14547924537894,-1.05489343670763,-0.667372537625879,-0.64792576258829,-1.09672178010067,-1.16676289047982,-0.899074967602666,-1.16780037565447,-0.938660233199655,-1.167571455452,-1.17478297670758,-0.741240137800556,-1.11679897946002,-1.13440129189857,-1.07499707533934,-0.745831760512214,-1.11297885295143,-1.1521837628081,-1.00009420399898,-0.920375538330999,-0.991380959982808,-1.15751675263053,-1.04196714471411,-0.90693975783234,-1.08580756114529,-0.993757744067253,-0.993096751122464,-1.09554508134492,-0.867201173045492,-1.0826238268007,-1.26751491565918,-0.80514370394274,-1.09107180944046,-1.16259244075377,-1.16991190245605,-0.900047805539207,-1.14701749949609,-1.19982566834594,-1.03184042553367,-1.1309976830103,-1.14740320582401,-0.912687109720283,-1.15564749155522,-0.863303938599278,-1.13698961441139,-1.03352798473647,-0.967341224444082,-1.01940721216281,-1.08680209575547,-1.1386207304218,-1.16871332615154,-0.68169419996151,-1.17025904417276,-1.1329843050139,-1.15507658697326,-0.948408039686335,-1.10856077749834,-1.09813508403495,-0.968983664193726,-1.11982600629835,-0.88559883113217,-1.127324293079,-1.16928162939714,-0.994465187625318,-0.952585611322139
"52-KR",-0.92135579198361,-0.833261097722734,-0.824604365791678,-0.878299382118561,-0.904663274028653,-0.787464239157071,-0.857751007551835,-0.857202829392814,-0.810344255025948,-0.85896344804223,-0.795669937061432,-0.824254370694067,-0.780486695619875,-0.867319945277074,-0.790892544111681,-0.760595514302864,-0.827933349832502,-0.935496433692417,-0.902206254069563,-0.76423658708665,-0.81135278800394,-0.770132826295479,-0.810996871841799,-0.873937852320347,-0.776127094566968,-0.863432737827942,-0.774554701358764,-0.824976669609972,-0.678706583319161,-0.636626264070846,-0.866873493814416,-0.633378635241262,-0.875543387506382,-0.790624336518621,-0.764084533002407,-0.827272795540386,-0.851144915106935,-0.692462658709666,-0.731533673188488,-0.947312981784284,-0.818365955281814,-0.696740546157026,-0.829792359963315,-0.937899666534293,-0.829058221816863,-0.905466012058161,-0.586871714562401,-0.800943585631148,-0.832153424717854,-0.881051971023102,-0.754623900951273,-0.852548368898798,-0.843846212278896,-0.786331637084144,-0.763048202642534,-0.770784713325678,-0.769059516827146,-0.906280338765541,-0.80621407433897,-0.815477558867562,-0.816344158364898,-0.816489283453197,-0.76009953479857,-0.774995733871074,-0.873172046182705,-0.782441838107874,-0.789814549937801,-0.868282727256731,-0.893416683513013,-0.808922309615216,-0.813067585964806,-0.846163913230005,-0.805150113296726,-0.861709469460994,-0.870696395104421,-0.848268051180965,-0.822485363776683,-0.887553405295818,-0.933262866532237,-0.835822841705596,-0.87025772595666,-0.750865017993095,-0.525764151342747,-0.788481986521818,-0.877784051996787,-0.836674860120246,-0.85230579116189,-0.830684198786335,-0.839621200247729,-0.79113569146945,-0.829318094954663,-0.898285914048099,-0.902581591607653,-0.789935692888245,-0.69819500864121,-0.746560644746183,-0.869646400423639,-0.816501452822556,-0.748018784083528,-0.820962903345242
"54-MS",-4.90756595924949,-4.54816177489764,-4.90976498921875,-4.57771912253304,-4.79319444994536,-4.40657571636431,-4.32687278146184,-4.98419146898393,-4.90173088092479,-4.5650622356778,-4.71024529415332,-4.87555856725393,-4.86011791335044,-4.74843236112513,-4.9041630480645,-4.70442015194647,-4.96763795582969,-4.8854943259207,-4.86325917179095,-4.37449367404762,-4.84663857296046,-4.57482117447516,-4.90909465505151,-4.07850041909328,-4.44831070826549,-4.65559825263095,-4.5570959164701,-4.70902580286309,-4.14151835152904,-3.19886926706952,-4.65428138746348,-3.87291227122793,-4.92616910790545,-4.47253084292751,-4.51938436214949,-4.88306243565999,-4.7736827873868,-4.06717281463261,-4.34427629455835,-4.80738098965614,-4.89942733970358,-4.49139425384194,-4.91263739001682,-4.93986161621066,-4.9115835423027,-4.91697521903661,-4.30946389863538,-4.76814208665271,-4.84823919958542,-4.6557311175523,-4.488400432594,-4.80287598843012,-4.78400848650869,-4.62596182966425,-4.53862437721668,-4.54928126844898,-4.87970356111145,-4.76328752736124,-4.45105868818711,-4.89080722948329,-4.81578957558061,-4.65676970978768,-4.80526065148528,-4.32298957980829,-4.73652105587538,-5.13046274409847,-4.28575851403949,-4.73912785727765,-4.93318667973302,-4.90725137521226,-4.17081139950095,-4.82717030895728,-4.93442247271637,-4.78450219482217,-4.78793634224261,-4.94619178993421,-4.37728468440913,-4.92517463298016,-4.39731692683491,-4.84912956758782,-4.55634393308123,-4.59787859372439,-4.53555603210099,-4.77991990913498,-5.16161879262662,-4.91478091984753,-4.00508912663689,-4.93340347282636,-4.88073199255023,-4.97050809153855,-4.56232254346713,-4.78461142484827,-4.65794987577453,-4.8017609705872,-4.84252551212543,-4.58370343766099,-4.83758721286776,-4.90758917396171,-4.52997478670098,-4.56685466480891
"55-KAF",-2.69181147089338,-2.49580210702969,-2.57846663734312,-2.44544772662442,-2.6175773176673,-2.37483163779788,-2.44637279102989,-2.61557906180045,-2.60054281771789,-2.66601023527221,-2.43512873071891,-2.56970810282038,-2.50281708173547,-2.5803642791049,-2.62175716061833,-2.58178964144999,-2.65286793489833,-2.73185636060866,-2.51321565184955,-2.27275978785105,-2.59399467201594,-2.4221202624848,-2.62704625813975,-2.06191153718116,-2.47794106719811,-2.56892072518449,-2.53247240593047,-2.31527734178187,-2.25429588996308,-1.54378111690169,-2.44841390425368,-1.86663220339493,-2.63361999670119,-2.53311040588375,-1.92907484144403,-2.61588757540284,-2.54293234496456,-1.86004884498857,-2.11344519710058,-2.68654396360372,-2.61086224835013,-2.37200712769391,-2.55477189562253,-2.39308451729118,-2.63298342819361,-2.67824294773338,-2.23374103490076,-2.61609570831266,-2.51026147119037,-2.61868307848708,-2.27057261888914,-2.62150555908255,-2.61449046638611,-2.3864031503445,-2.29864489396589,-2.26415670559813,-2.58538121041482,-2.44746390950072,-2.76437602712553,-2.47361773715636,-2.67706397608971,-2.35215777484269,-2.63764089235734,-2.46925847985153,-2.53872953272405,-2.69522533372256,-2.40092697557028,-2.49742781029693,-2.56936509358667,-2.61964765048108,-2.36191100500547,-2.61745090364163,-2.62349842782016,-2.58638953332384,-2.57253383998542,-2.55406166763682,-2.47798185102618,-2.62653879026842,-2.25980629412293,-2.61960714479235,-2.49603568142277,-2.39384904924336,-2.21407336687519,-2.54552589989077,-2.70440740236503,-2.61683728610044,-2.11005184727748,-2.63665056860923,-2.610142959495,-2.66749615939721,-2.41498376816337,-2.58426846141518,-2.54054391942621,-2.44645403079418,-2.53502064955844,-2.20883986577931,-2.63597655605065,-2.55025691571539,-2.18216706394388,-2.37223648305649
