"site","rsq_train","rsq_test","rmse","mae","cor_train","cor_test","IncMSE_BIO1_mean","IncMSE_BIO2_mean","IncMSE_BIO3_mean","IncMSE_BIO4_mean","IncMSE_BIO5_mean","IncMSE_BIO6_mean","IncMSE_BIO7_mean","IncMSE_BIO8S_mean","IncMSE_BIO9S_mean","IncMSE_BIO10S_mean","IncMSE_BIO11S_mean","IncMSE_BIO12_mean","IncMSE_BIO13_mean","IncMSE_BIO14_mean","IncMSE_BIO15_mean","IncMSE_BIO16S_mean","IncMSE_BIO17S_mean","IncMSE_BIO18S_mean","IncMSE_BIO19S_mean","IncMSE_slope_mean","IncMSE_alt_mean","IncMSE_lakes_mean","IncMSE_riv_3km_mean","IncMSE_samp_20km_mean","IncMSE_pix_dist","NodePurity_BIO1_mean","NodePurity_BIO2_mean","NodePurity_BIO3_mean","NodePurity_BIO4_mean","NodePurity_BIO5_mean","NodePurity_BIO6_mean","NodePurity_BIO7_mean","NodePurity_BIO8S_mean","NodePurity_BIO9S_mean","NodePurity_BIO10S_mean","NodePurity_BIO11S_mean","NodePurity_BIO12_mean","NodePurity_BIO13_mean","NodePurity_BIO14_mean","NodePurity_BIO15_mean","NodePurity_BIO16S_mean","NodePurity_BIO17S_mean","NodePurity_BIO18S_mean","NodePurity_BIO19S_mean","NodePurity_slope_mean","NodePurity_alt_mean","NodePurity_lakes_mean","NodePurity_riv_3km_mean","NodePurity_samp_20km_mean","NodePurity_pix_dist"
"74-NAM",0.975366266963282,0.812088837452256,0.0341931904288963,0.026846757371539,0.989176277724475,0.907737681799946,15.1636073885395,13.4653135731158,17.3339283353766,18.9974197434331,11.1742772910087,15.2211315073292,16.1926090562188,15.121029236709,15.8689969488156,15.5592148354391,17.8370597435626,12.4490166083711,16.577356175669,16.6844786078105,15.7652727992225,15.0334730165819,13.064159139643,10.2797166820417,10.1565208623828,15.1036417662497,16.4539648919864,11.6610592820964,14.0496181748868,26.7350668567638,65.7199639880441,0.104761183991718,0.164977181288409,0.46511456950757,0.160059172160669,0.124126877683874,0.325141290762174,0.157723792389392,0.140068362763263,0.165623920499422,0.109920211631234,0.194930504933367,0.118230569204579,0.160721912520842,0.352792652247093,0.296689844950374,0.111618322212002,0.122479905622686,0.0955464158585404,0.110851954544495,0.0956429733850876,0.111800432921727,0.161703870243901,0.150687783542669,1.33200535838775,3.23298364864919
"76-TB",0.977126099170503,-0.33398806442615,0.063859713904186,0.057377903622009,0.990100187005822,0.809985919883948,12.5258566086853,10.3998126423129,16.847067815183,18.4788006644152,11.6874866096545,15.8504718763371,12.5849777924399,13.1174376913502,17.4861262461253,14.6315594974888,20.311712439969,13.6368833982403,17.6427292037704,15.2363907757866,16.2928608158761,16.4714721463189,12.284183697762,11.5863337437303,11.4864967367491,17.8723107975666,15.3711426142027,11.8281108587822,15.3524264094401,25.841035538264,67.2524364101167,0.109906662859496,0.152378368168637,0.521285001180753,0.165532661635159,0.130140619449791,0.250722298457706,0.155970252743383,0.136035930716641,0.173517301709549,0.104125311585558,0.196683581786275,0.10724858633711,0.145067499610389,0.302349989283759,0.348064863858736,0.110272805616218,0.12428588058362,0.0900595032480925,0.121755643633768,0.104761094203082,0.113886607013302,0.176063289644486,0.154488312334258,1.33214343727933,3.27841969659178
"78-OK",0.976899004112817,0.354357658071172,0.063908647529693,0.0498729086904146,0.989842430512225,0.885800151825437,14.9629329027452,12.3833755236571,17.5407481509795,16.2712098811338,14.8704340262072,15.880524248993,16.4441304324419,16.7378170903657,14.3143024061574,16.7803537095821,19.7451174977788,13.6893973966858,15.974291647077,16.6604057775277,15.3712259775292,12.5454396561964,11.8300343496531,12.7935248751074,10.7263019119297,12.6281952627613,14.7816378494632,11.3731069924651,15.4150428638251,26.935412398024,68.2021726788078,0.119075260194744,0.158114429157925,0.453645946290347,0.156080054573263,0.119119540379814,0.296600180394946,0.151267082879118,0.144334179816211,0.159364735679014,0.102728283070871,0.176983462084704,0.118790617080199,0.160053581247963,0.369332678232813,0.287675307127021,0.115084213601376,0.117324409341769,0.100595716445129,0.121035486497015,0.0964871187577615,0.110597258858367,0.171866603484746,0.167463356370693,1.29999613867861,3.2316721630594
"79-BU",0.977412001763205,-0.00600550219575369,0.0772517002316982,0.0671246701145544,0.990124893147277,0.820761729737786,11.6254153843602,11.8956310729689,16.5912437838438,19.2301114622442,14.2824564567359,16.6182679423407,15.9797126198203,17.6461296762055,17.0613564908326,16.8182718508202,19.1042805981868,13.7490721269456,16.6170525849805,16.0644495672246,15.5000627740009,12.4739587991424,10.1847929831452,12.5625027256874,12.8802783549753,14.615831847275,18.7583080534267,11.4912301362905,17.3103456690296,26.6097627780572,64.2514932443161,0.0950406772929883,0.148252652718068,0.42075081317735,0.164616771830445,0.126136026310953,0.28047510733925,0.137499033094626,0.127642547012378,0.165721975360904,0.118218601294832,0.17625185233664,0.113237922369186,0.152682070822326,0.34011325929256,0.27811263185155,0.105364021389571,0.121863955318399,0.0873583902973487,0.107701028266847,0.0986383191414312,0.136193087438121,0.172442507681276,0.157182493026388,1.37528036669549,3.31520588401197
"81-BUD",0.976343543731841,0.0626920123290611,0.0582173242258105,0.0462184021178314,0.989642456432272,0.810361011473466,12.6268814055869,14.3207079829366,17.5334830576601,22.7056421405531,15.5180075058729,16.07363265959,17.8084409638134,17.2876337966772,16.3335555989733,15.2640042620955,15.3209228193001,15.0906788867166,18.0476709257165,17.9395095792992,14.6423058853809,13.6520591390362,12.563049916574,10.3612302783782,11.8816299442229,17.0268281260607,17.5478656506731,10.8372474017183,15.0396751848781,26.5124084515961,69.8667984776046,0.10605961220805,0.136877706677473,0.48133566385182,0.165186723573487,0.115817660016917,0.290381969166148,0.160947557708271,0.143888545509771,0.159212094099302,0.104710882016352,0.182545621241972,0.106837996738316,0.150040428012102,0.35175271768505,0.27196922391456,0.108132682032789,0.12346947778394,0.0978312083692547,0.115826610335677,0.102274108718088,0.116228480593584,0.167088604975392,0.171181776113448,1.3010994569609,3.30901134015275
"82-BON",0.975054602922397,0.0443533225929976,0.0486251392003437,0.0427909902677076,0.989097252890453,0.897911377874983,11.3921358838965,12.7902447854886,16.9949127584051,18.8579088980144,11.6523625581401,15.2181660612259,16.5251340343419,18.3501925233786,16.6448930594261,15.6709308776287,16.9447982996813,13.9398352267046,20.9272008592762,15.9394679872994,14.4341330339543,14.8705435355176,10.6649007377682,11.4387380290009,10.2440519159184,15.244284682088,16.9480478496907,11.9938926710502,14.3004626974403,25.3943849846305,63.3619985117851,0.105621559708562,0.142688926475084,0.50400132383047,0.155556056249327,0.1215736160005,0.257276100544603,0.149231127327665,0.123698068996966,0.164377765743714,0.0977659401490893,0.190662128324178,0.110356170277458,0.15537345368606,0.319637650954924,0.308926101015306,0.0992329405446722,0.132892211490344,0.095859383302313,0.11433090375807,0.102966020490556,0.10954369849738,0.166139347302147,0.170714105436471,1.23790891418177,3.34325678329888
"83-ND",0.974863252185356,0.621389474067336,0.0428054370492894,0.0337901667160947,0.989047088427872,0.797624154617288,14.1677079041266,17.0001059300667,17.3126498413302,19.2944232666256,13.1614416785294,15.7646953044695,19.4806804554011,16.5776111873284,14.8775801927815,17.4990770107784,18.5572927280217,14.7046854959847,18.8324378928122,15.6501168508255,15.2045120675111,15.5446279279009,12.5718336621317,10.9117202910847,11.0179361431076,16.2761966176775,16.7096584105516,12.0556829911798,16.6612691838998,24.7512316729676,62.1547966032017,0.112246685388082,0.144983082862188,0.497341723473912,0.162724543512261,0.12276709801607,0.308286304036515,0.142384811930949,0.131981238478687,0.158443125219443,0.110638318749266,0.182403311698892,0.109180862773195,0.151469259635025,0.321404370074386,0.295078597060637,0.107723184391566,0.108625614495647,0.090099472878065,0.112196772998299,0.105360289254558,0.116515619689463,0.17510113620826,0.168482566511741,1.29785461141929,3.22523766705353
"84-MAN",0.974407111387554,0.794441002595962,0.0295112229600842,0.0244170893647762,0.988805264023945,0.928973195683045,13.8664788646359,13.3078051753152,17.6267276941559,17.1506441730625,12.8440925252986,16.8616789140267,17.5674368763963,16.4362633748909,16.6394455421084,15.7104084888633,19.1580916051484,15.4800620208402,19.6325922891281,16.0952813536171,15.7827986552342,15.42194832175,11.8928882666031,11.4368075996013,9.77953287527669,15.9565666881393,16.5378580465643,11.9248748934719,16.4031001763453,24.7259637551487,62.459595315723,0.1070874065408,0.146352432374978,0.474051654562642,0.151761632557826,0.113692908680995,0.279994158321729,0.14589981799874,0.131493927629002,0.165517434711091,0.106058392445445,0.179422058221598,0.11652315340396,0.159708682706137,0.325903445675697,0.292224829837956,0.102351337153491,0.122229709846615,0.0952141583275843,0.1249675981277,0.106650910366736,0.118681934801603,0.167594346801029,0.150927727197858,1.1801489135094,3.35532143365757
"85-KSS",0.974876908040998,0.881253234981771,0.021690102221878,0.0175246028320469,0.98909112623513,0.961730889775511,14.0151551577118,12.7604049087107,17.9385351811612,20.7382221126723,14.1800668179827,14.5162406018796,19.6311808040598,18.1950106537187,14.9655186212856,16.2396655419363,15.1652312347084,17.224961078439,15.6702176472783,14.5250968519655,14.9178475104825,15.2159060241689,10.1838669961363,11.8452324697702,10.9852365102311,14.3316190838216,15.4100962146157,11.9885319923743,15.435504626242,25.2304122235841,64.0473053482706,0.0989787917368666,0.149590034377855,0.435757345904866,0.156478093848559,0.11866916323714,0.259905436085256,0.143365824759164,0.126985127317414,0.16649744601295,0.0982220152084669,0.200945767009902,0.117030277466863,0.169946774728184,0.319985787208401,0.276001247622154,0.11146722623158,0.129325673696856,0.0970018209161773,0.102277029261786,0.101756822881606,0.12586236563641,0.179854164734684,0.16891534840888,1.26992409909349,3.29814909311547
"86-SUB",0.973965404723035,0.584553097723083,0.0440922170881241,0.040980235681302,0.988604732252471,0.971342525801776,14.4242905171159,15.1187124395767,17.9594248517328,19.5718506587111,14.4485025229375,16.2290951721354,19.4719669847252,15.5291406188646,15.0556422533098,16.2702280670575,18.3577693914496,13.540167266126,17.3544377730821,15.5678193799802,13.734355238233,18.2869057106159,10.6367100254171,10.7308218910295,9.95080678586214,17.8645703855819,17.3398125397361,11.4375738193877,14.749692685009,26.8431100416748,68.1900357515157,0.0907315630362006,0.126110746971976,0.430952393109102,0.148249669182728,0.108655056833064,0.268509858596112,0.134883678180488,0.137102277594985,0.157729926626089,0.118242491718901,0.17449176154294,0.104798994432618,0.17524444549293,0.294756079969456,0.260199613503318,0.0985084906288118,0.12129466409541,0.104340462086157,0.10492149581644,0.0915295070804531,0.116272320701023,0.17112466199382,0.155573391814896,1.29582866546606,3.2003052637092
"87-KAR",0.974078729609607,0.813286694144353,0.0285318564792226,0.0228577326402804,0.988668658437222,0.91639649640057,15.858987761652,15.7118863066918,17.9032311609612,19.3375419291078,12.5318193488721,15.258721925866,15.0280135124146,15.8611274891825,17.1786155664849,15.3623104309787,17.6959186154765,14.9131794663921,17.8564698897546,16.104700151911,15.1431759812704,14.9682636010648,12.6215968395111,11.1566373667505,11.3048959227086,18.0618779537201,15.7333269480859,11.8899851333024,15.4829940139454,27.227606772894,67.7069382179046,0.0984044308355788,0.137424556140293,0.431701575789637,0.145560894391495,0.102610647908412,0.29090113769682,0.12909374793296,0.133743941178591,0.164891042969828,0.10758589091384,0.187102132721925,0.110715460558577,0.161852936217162,0.320343882267778,0.274405379929328,0.123660749343126,0.115161498399253,0.0925796862657976,0.110311484173045,0.0983692605923682,0.11798712693974,0.156385139449728,0.171248365298225,1.30608068234502,3.2211643806612
